date,symbol,pnl_usd,cumulative_usd
2020-02-05,XLF,5.89,-75.06
2020-02-06,GDX,38.61,-36.45
2020-02-06,SLV,18.9,-17.55
2020-02-10,XBI,71.83,54.28
2020-02-21,XLK,-57.02,-2.74
2020-02-26,LQD,40.27,37.53
2020-03-04,XLU,17.21,54.74
2020-03-11,AGG,40.07,94.81
2020-03-12,GLD,141.1,235.91
2020-03-12,EEM,24.62,260.53
2020-03-12,SLV,10.67,271.2
2020-03-18,TLT,84.58,355.78
2020-03-19,FXI,6.16,361.94
2020-03-20,EFA,-353.84,8.1
2020-03-20,HYG,-141.85,-133.75
2020-03-20,IEF,-119.97,-253.72
2020-03-20,IWM,-294.38,-548.1
2020-03-20,XLB,-122.11,-670.21
2020-03-20,XLP,-115.72,-785.93
2020-03-20,XLY,-358.97,-1144.9
2020-03-20,EWZ,-70.91,-1215.81
2020-03-20,VNQ,-116.52,-1332.33
2020-03-20,XLC,-371.33,-1703.66
2020-03-20,DIA,-264.6,-1968.26
2020-03-20,KRE,-116.72,-2084.98
2020-05-15,VNQ,19.04,-2065.94
2020-06-01,AGG,31.0,-2034.94
2020-06-02,GLD,103.84,-1931.1
2020-06-04,LQD,98.12,-1832.98
2020-06-08,XBI,113.07,-1719.91
2020-06-09,XLV,114.02,-1605.89
2020-06-11,SMH,107.82,-1498.07
2020-06-11,XLE,7.32,-1490.75
2020-06-11,XLK,101.31,-1389.44
2020-06-11,IEF,14.17,-1375.27
2020-06-11,XLC,93.06,-1282.21
2020-06-18,TLT,32.43,-1249.78
2020-06-18,XLF,10.62,-1239.16
2020-06-19,IWM,99.07,-1140.09
2020-06-19,XLI,-240.47,-1380.56
2020-06-19,XLB,26.59,-1353.97
2020-06-23,GDX,34.03,-1319.94
2020-06-26,XLY,100.42,-1219.52
2020-06-26,KRE,14.31,-1205.21
2020-07-02,EEM,39.57,-1165.64
2020-07-06,EFA,109.15,-1056.49
2020-07-06,SPY,85.44,-971.05
2020-07-07,XLP,44.3,-926.75
2020-07-13,EWZ,7.92,-918.83
2020-07-13,FXI,21.08,-897.75
2020-07-15,XLRE,40.99,-856.76
2020-07-17,SLV,-64.61,-921.37
2020-07-17,XLU,79.71,-841.66
2020-07-28,XLC,81.65,-760.01
2020-07-28,XLK,89.64,-670.37
2020-07-29,IEF,32.56,-637.81
2020-08-07,EFA,69.44,-568.37
2020-08-07,EWZ,8.03,-560.34
2020-08-10,XLV,112.3,-448.04
2020-08-10,EEM,41.37,-406.67
2020-08-11,AGG,37.73,-368.94
2020-08-11,LQD,74.62,-294.32
2020-08-11,HYG,42.88,-251.44
2020-08-11,TLT,44.49,-206.95
2020-08-17,XBI,142.13,-64.82
2020-08-18,IWM,48.94,-15.88
2020-08-20,SMH,107.7,91.82
2020-08-20,XLB,52.28,144.1
2020-08-21,GLD,-277.35,-133.25
2020-08-21,SLV,-65.61,-198.86
2020-08-21,XLP,-48.18,-247.04
2020-08-21,XLY,-25.3,-272.34
2020-08-21,FXI,13.57,-258.77
2020-08-21,KRE,14.52,-244.25
2020-09-02,XLRE,45.21,-199.04
2020-09-08,XLI,143.31,-55.73
2020-09-08,XLU,32.84,-22.89
2020-09-28,IEF,39.37,16.48
2020-09-28,XLB,38.45,54.93
2020-09-29,EFA,104.85,159.78
2020-09-29,LQD,97.54,257.32
2020-09-30,XLP,43.32,300.64
2020-09-30,XLY,92.16,392.8
2020-10-01,EEM,44.32,437.12
2020-10-01,XBI,92.95,530.07
2020-10-01,XLK,118.85,648.92
2020-10-05,HYG,53.33,702.25
2020-10-05,XLC,105.78,808.03
2020-10-05,XLV,66.42,874.45
2020-10-05,IWM,103.27,977.72
2020-10-09,GDX,45.31,1023.03
2020-10-09,GLD,116.0,1139.03
2020-10-12,AGG,43.67,1182.7
2020-10-12,TLT,43.69,1226.39
2020-10-12,FXI,17.19,1243.58
2020-10-16,SLV,44.39,1287.97
2020-10-28,XLE,5.85,1293.82
2020-11-02,XLI,103.93,1397.75
2020-11-04,XBI,84.89,1482.64
2020-11-05,XLRE,30.65,1513.29
2020-11-09,XLF,22.56,1535.85
2020-11-09,LQD,59.11,1594.96
2020-11-10,XLP,44.04,1639.0
2020-11-10,VNQ,27.95,1666.95
2020-11-12,GLD,117.57,1784.52
2020-11-12,HYG,35.22,1819.74
2020-11-12,XLB,34.67,1854.41
2020-11-16,SPY,74.59,1929.0
2020-11-17,AGG,18.83,1947.83
2020-11-17,EWZ,12.87,1960.7
2020-11-18,XLU,32.03,1992.73
2020-11-18,XLC,116.1,2108.83
2020-11-18,XLV,191.22,2300.05
2020-11-20,SMH,-274.12,2025.93
2020-11-20,EFA,-215.92,1810.01
2020-11-30,IEF,39.24,1849.25
2020-11-30,XLY,107.61,1956.86
2020-11-30,XLK,110.72,2067.58
2020-12-08,SLV,15.38,2082.96
2020-12-08,XBI,79.57,2162.53
2020-12-17,GLD,77.0,2239.53
2020-12-18,EEM,-120.27,2119.26
2020-12-18,KRE,-111.67,2007.59
2020-12-22,QQQ,73.41,2081.0
2020-12-24,LQD,75.17,2156.17
2020-12-24,XLC,82.52,2238.69
2020-12-28,DIA,86.42,2325.11
2020-12-28,EFA,91.16,2416.27
2020-12-28,XLB,37.75,2454.02
2020-12-28,XLP,39.52,2493.54
2020-12-29,HYG,30.94,2524.48
2020-12-30,XLI,110.99,2635.47
2020-12-31,AGG,33.5,2668.97
2020-12-31,XLRE,37.43,2706.4
2021-01-04,XLV,110.23,2816.63
2021-01-04,SMH,84.31,2900.94
2021-01-05,FXI,13.74,2914.68
2021-01-06,XLU,42.74,2957.42
2021-01-06,KRE,32.37,2989.79
2021-01-12,XLE,16.31,3006.1
2021-01-29,XLY,92.97,3099.07
2021-02-01,GDX,35.63,3134.7
2021-02-01,XLF,16.91,3151.61
2021-02-01,XLK,109.63,3261.24
2021-02-02,IEF,14.7,3275.94
2021-02-12,EWZ,12.92,3288.86
2021-02-16,EFA,53.65,3342.51
2021-02-26,XLC,99.52,3442.03
2021-02-26,XLI,108.73,3550.76
2021-02-26,XLRE,39.33,3590.09
2021-03-05,XLP,48.1,3638.19
2021-03-09,XLU,46.49,3684.68
2021-03-10,XLE,13.48,3698.16
2021-03-12,XLV,111.91,3810.07
2021-03-12,IWM,83.57,3893.64
2021-03-19,HYG,-30.17,3863.47
2021-03-19,LQD,-328.49,3534.98
2021-03-19,EEM,-108.14,3426.84
2021-03-29,XLK,109.93,3536.77
2021-03-30,VNQ,38.11,3574.88
2021-03-30,XLY,105.76,3680.64
2021-03-31,XLF,17.05,3697.69
2021-03-31,QQQ,81.35,3779.04
2021-04-01,SMH,82.67,3861.71
2021-04-07,XLB,39.38,3901.09
2021-04-12,GDX,16.2,3917.29
2021-04-13,XLU,16.25,3933.54
2021-04-16,XBI,-336.52,3597.02
2021-04-27,HYG,25.42,3622.44
2021-04-29,KRE,29.19,3651.63
2021-04-29,XLE,12.2,3663.83
2021-05-03,XLP,40.4,3704.23
2021-05-04,EFA,88.63,3792.86
2021-05-05,EEM,36.48,3829.34
2021-05-05,EWZ,11.17,3840.51
2021-05-10,XLC,100.32,3940.83
2021-05-10,TLT,27.54,3968.37
2021-05-11,VNQ,44.15,4012.52
2021-05-12,XLI,155.3,4167.82
2021-05-12,XLV,106.84,4274.66
2021-05-12,XLRE,50.22,4324.88
2021-05-20,XLK,158.07,4482.95
2021-05-20,XLB,34.59,4517.54
2021-05-21,SLV,-12.9,4504.64
2021-05-21,GLD,-307.73,4196.91
2021-05-21,XLY,1.56,4198.47
2021-06-01,IWM,97.2,4295.67
2021-06-02,EWZ,13.93,4309.6
2021-06-03,AGG,14.92,4324.52
2021-06-04,QQQ,89.95,4414.47
2021-06-07,SMH,83.9,4498.37
2021-06-10,XLF,18.38,4516.75
2021-06-10,XLU,10.84,4527.59
2021-06-11,XLK,47.38,4574.97
2021-06-14,GDX,27.1,4602.07
2021-06-23,XLY,67.64,4669.71
2021-06-28,EEM,37.72,4707.43
2021-06-29,XLC,82.85,4790.28
2021-06-30,XLP,34.29,4824.57
2021-07-01,XBI,71.88,4896.45
2021-07-02,XLI,98.18,4994.63
2021-07-06,HYG,25.83,5020.46
2021-07-07,EFA,101.99,5122.45
2021-07-16,GLD,-292.03,4830.42
2021-07-16,VNQ,-43.64,4786.78
2021-07-16,XLB,-109.26,4677.52
2021-07-16,XLRE,-50.69,4626.83
2021-07-16,XLV,-23.16,4603.67
2021-07-16,XLE,-70.8,4532.87
2021-07-16,SLV,-66.11,4466.76
2021-07-16,KRE,-111.28,4355.48
2021-07-23,FXI,10.15,4365.63
2021-07-23,GDX,19.0,4384.63
2021-07-29,XLF,13.57,4398.2
2021-07-30,SMH,67.58,4465.78
2021-08-05,LQD,92.45,4558.23
2021-08-05,IWM,73.36,4631.59
2021-08-06,XLP,28.8,4660.39
2021-08-09,HYG,31.57,4691.96
2021-08-09,XLRE,36.88,4728.84
2021-08-10,XLK,84.69,4813.53
2021-08-13,IEF,43.86,4857.39
2021-08-13,XLY,92.73,4950.12
2021-08-16,AGG,50.24,5000.36
2021-08-16,XLI,109.81,5110.17
2021-08-17,EFA,129.26,5239.43
2021-08-17,XLC,115.66,5355.09
2021-08-20,EEM,-95.93,5259.16
2021-08-20,XLU,-29.56,5229.6
2021-08-20,XLV,-307.15,4922.45
2021-08-20,EWZ,-68.63,4853.82
2021-09-07,XLB,45.12,4898.94
2021-09-07,XLE,17.16,4916.1
2021-09-07,EFA,50.22,4966.32
2021-09-13,GLD,59.84,5026.16
2021-09-15,SMH,75.82,5101.98
2021-09-16,XLY,62.7,5164.68
2021-09-20,FXI,9.12,5173.8
2021-09-22,LQD,76.63,5250.43
2021-09-27,HYG,38.29,5288.72
2021-09-28,XBI,51.48,5340.2
2021-09-29,SLV,5.44,5345.64
2021-10-05,XLF,23.8,5369.44
2021-10-06,XLI,115.22,5484.66
2021-10-07,XLC,106.93,5591.59
2021-10-07,XLK,92.14,5683.73
2021-10-08,KRE,30.99,5714.72
2021-10-12,XLP,43.37,5758.09
2021-10-12,XLRE,50.47,5808.56
2021-10-12,VNQ,72.03,5880.59
2021-10-12,IWM,92.46,5973.05
2021-10-14,XLU,36.68,6009.73
2021-10-15,AGG,-61.41,5948.32
2021-10-15,IEF,-67.92,5880.4
2021-10-15,XLV,-80.76,5799.64
2021-10-15,EWZ,-44.86,5754.78
2021-10-15,XLE,13.06,5767.84
2021-10-21,QQQ,79.96,5847.8
2021-10-28,GDX,19.15,5866.95
2021-11-08,XLI,48.18,5915.13
2021-11-12,TLT,25.67,5940.8
2021-11-16,IEF,18.59,5959.39
2021-11-18,EWZ,8.93,5968.32
2021-11-19,XLB,-28.49,5939.83
2021-11-29,XLP,39.01,5978.84
2021-11-29,XLRE,39.07,6017.91
2021-11-29,XLU,37.85,6055.76
2021-11-29,XLV,106.16,6161.92
2021-11-29,LQD,68.32,6230.24
2021-12-01,XLY,118.92,6349.16
2021-12-03,GLD,117.77,6466.93
2021-12-03,XLK,91.95,6558.88
2021-12-06,VNQ,55.86,6614.74
2021-12-07,EFA,83.28,6698.02
2021-12-07,IWM,113.78,6811.8
2021-12-07,XLF,25.6,6837.4
2021-12-14,GDX,16.14,6853.54
2021-12-15,XLC,120.56,6974.1
2021-12-17,SMH,-139.9,6834.2
2021-12-20,FXI,8.01,6842.21
2021-12-23,DIA,81.98,6924.19
2022-01-04,KRE,36.96,6961.15
2022-01-04,XLE,19.9,6981.05
2022-01-05,XBI,77.6,7058.65
2022-01-06,XLB,43.72,7102.37
2022-01-18,IWM,72.83,7175.2
2022-01-20,XLC,50.24,7225.44
2022-01-21,AGG,6.57,7232.01
2022-02-02,GLD,100.5,7332.51
2022-02-07,XLF,19.94,7352.45
2022-02-09,XLK,129.76,7482.21
2022-02-09,XLV,103.04,7585.25
2022-02-17,XLP,52.57,7637.82
2022-02-18,QQQ,-350.18,7287.64
2022-02-18,VNQ,-111.17,7176.47
2022-02-18,XLI,-267.33,6909.14
2022-02-18,XLRE,-114.96,6794.18
2022-02-18,XLU,-113.31,6680.87
2022-02-18,XLY,-283.12,6397.75
2022-02-18,SPY,-356.42,6041.33
2022-02-18,EFA,-162.18,5879.15
2022-03-02,XLE,12.53,5891.68
2022-03-03,FXI,8.65,5900.33
2022-03-07,SMH,55.19,5955.52
2022-03-07,XLK,45.92,6001.44
2022-03-10,TLT,27.09,6028.53
2022-03-28,GLD,112.69,6141.22
2022-03-29,XLP,42.28,6183.5
2022-04-11,AGG,15.24,6198.74
2022-04-11,LQD,43.72,6242.46
2022-04-14,GDX,-122.17,6120.29
2022-04-14,XLU,-128.94,5991.35
2022-04-14,XLV,113.5,6104.85
2022-04-20,EEM,16.91,6121.76
2022-04-22,XLF,13.59,6135.35
2022-05-02,TLT,23.03,6158.38
2022-05-06,XLE,15.97,6174.35
2022-05-16,XLP,50.49,6224.84
2022-05-20,EWZ,-70.33,6154.51
2022-05-20,SLV,-64.57,6089.94
2022-05-20,XLB,-90.85,5999.09
2022-05-20,XLRE,-124.84,5874.25
2022-05-20,GDX,-124.77,5749.48
2022-05-20,GLD,-295.65,5453.83
2022-05-20,XLV,-116.64,5337.19
2022-05-20,XLU,-65.45,5271.74
2022-05-24,XLC,55.83,5327.57
2022-06-09,QQQ,72.67,5400.24
2022-07-05,XLB,18.07,5418.31
2022-07-25,XLE,14.16,5432.47
2022-08-04,GLD,116.26,5548.73
2022-08-05,VNQ,-156.44,5392.29
2022-08-05,XLU,-166.12,5226.17
2022-08-11,TLT,31.88,5258.05
2022-08-12,XLU,16.26,5274.31
2022-08-17,GDX,16.8,5291.11
2022-08-19,XLC,68.86,5359.97
2022-08-19,DIA,-382.09,4977.88
2022-08-19,QQQ,-381.41,4596.47
2022-08-19,XLK,-226.29,4370.18
2022-08-19,SLV,10.66,4380.84
2022-08-26,EFA,47.85,4428.69
2022-08-30,XLB,26.11,4454.8
2022-08-30,XLC,44.53,4499.33
2022-08-31,IWM,54.45,4553.78
2022-09-01,KRE,22.4,4576.18
2022-09-09,XLP,39.6,4615.78
2022-09-09,XLV,144.26,4760.04
2022-09-13,FXI,7.51,4767.55
2022-09-15,EWZ,13.51,4781.06
2022-09-15,GLD,58.24,4839.3
2022-09-16,XBI,-226.86,4612.44
2022-09-16,XLI,-360.85,4251.59
2022-09-20,EEM,14.83,4266.42
2022-10-06,XLE,12.81,4279.23
2022-10-07,VNQ,19.75,4298.98
2022-10-07,XLRE,18.97,4317.95
2022-11-04,XBI,51.39,4369.34
2022-11-10,XLU,45.1,4414.44
2022-11-18,SLV,-6.83,4407.61
2022-11-18,EFA,-412.69,3994.92
2022-11-18,XLF,-82.05,3912.87
2022-11-18,XLB,-167.38,3745.49
2022-11-18,IWM,33.59,3779.08
2022-12-13,EWZ,9.88,3788.96
2022-12-19,XLC,48.96,3837.92
2022-12-20,TLT,25.79,3863.71
2022-12-21,XLE,11.03,3874.74
2022-12-28,EEM,21.63,3896.37
2023-01-03,EFA,63.54,3959.91
2023-01-04,XLI,93.96,4053.87
2023-01-06,XLB,32.88,4086.75
2023-01-09,XLU,34.53,4121.28
2023-01-09,SLV,15.41,4136.69
2023-01-09,XBI,101.79,4238.48
2023-01-09,XLF,18.15,4256.63
2023-01-10,SMH,116.78,4373.41
2023-01-13,XLV,111.37,4484.78
2023-01-17,GDX,55.52,4540.3
2023-01-20,GLD,-217.51,4322.79
2023-01-20,XLP,-130.67,4192.12
2023-02-02,SMH,70.25,4262.37
2023-02-06,HYG,34.67,4297.04
2023-02-17,KRE,-81.57,4215.47
2023-02-17,XLY,-143.38,4072.09
2023-02-21,XLC,34.55,4106.64
2023-02-22,XLK,80.05,4186.69
2023-02-24,EWZ,8.74,4195.43
2023-02-27,XLI,111.18,4306.61
2023-02-28,XLB,34.63,4341.24
2023-02-28,IWM,113.12,4454.36
2023-03-02,XLE,16.15,4470.51
2023-03-03,EFA,103.38,4573.89
2023-03-03,XLF,19.18,4593.07
2023-03-06,GLD,109.52,4702.59
2023-03-13,IEF,52.63,4755.22
2023-03-13,AGG,39.91,4795.13
2023-03-13,KRE,33.52,4828.65
2023-03-14,XLP,46.02,4874.67
2023-03-17,LQD,80.57,4955.24
2023-03-17,EEM,-117.98,4837.26
2023-03-17,SLV,-10.03,4827.23
2023-03-17,XBI,-275.66,4551.57
2023-03-17,XLV,-310.41,4241.16
2023-03-17,FXI,-72.92,4168.24
2023-03-17,GDX,42.42,4210.66
2023-03-17,XLRE,-115.72,4094.94
2023-03-17,DIA,-266.71,3828.23
2023-03-23,IWM,52.98,3881.21
2023-03-28,GDX,28.16,3909.37
2023-03-30,XLK,52.05,3961.42
2023-03-31,QQQ,86.68,4048.1
2023-03-31,SMH,74.5,4122.6
2023-04-04,SLV,13.4,4136.0
2023-04-10,LQD,65.53,4201.53
2023-04-10,XLI,99.13,4300.66
2023-04-12,XLY,43.75,4344.41
2023-04-12,XLC,87.22,4431.63
2023-04-17,GLD,147.15,4578.78
2023-04-20,XLF,14.0,4592.78
2023-04-21,SPY,-0.43,4592.35
2023-04-21,EFA,-0.3,4592.05
2023-04-27,EEM,34.79,4626.84
2023-04-27,TLT,19.76,4646.6
2023-04-28,AGG,37.91,4684.51
2023-05-01,IEF,38.79,4723.3
2023-05-02,XLB,33.46,4756.76
2023-05-03,XLE,6.31,4763.07
2023-05-05,HYG,34.98,4798.05
2023-05-08,XLU,35.97,4834.02
2023-05-10,EWZ,11.57,4845.59
2023-05-15,FXI,16.79,4862.38
2023-05-15,SMH,83.87,4946.25
2023-05-16,XLV,78.63,5024.88
2023-05-16,VNQ,24.7,5049.58
2023-05-16,XLRE,13.52,5063.1
2023-05-18,XLP,65.89,5128.99
2023-05-19,XBI,-149.18,4979.81
2023-05-30,XLY,110.4,5090.21
2023-06-01,LQD,78.4,5168.61
2023-06-01,GLD,124.5,5293.11
2023-06-02,EFA,76.53,5369.64
2023-06-02,XLI,135.07,5504.71
2023-06-05,DIA,130.35,5635.06
2023-06-07,XLC,107.07,5742.13
2023-06-12,GDX,39.65,5781.78
2023-06-13,XLB,20.82,5802.6
2023-06-16,XLK,-292.92,5509.68
2023-06-16,KRE,-71.14,5438.54
2023-06-26,EEM,30.2,5468.74
2023-06-26,XLV,81.3,5550.04
2023-07-03,XLP,41.62,5591.66
2023-07-03,HYG,30.84,5622.5
2023-07-05,XBI,112.95,5735.45
2023-07-06,EWZ,17.01,5752.46
2023-07-10,XLF,18.15,5770.61
2023-07-10,EFA,71.52,5842.13
2023-07-10,XLY,78.97,5921.1
2023-07-11,GLD,111.74,6032.84
2023-07-12,SLV,22.33,6055.17
2023-07-12,LQD,51.13,6106.3
2023-07-12,GDX,28.9,6135.2
2023-07-13,AGG,49.92,6185.12
2023-07-17,SMH,90.84,6275.96
2023-07-19,IEF,57.75,6333.71
2023-07-21,FXI,-9.81,6323.9
2023-07-21,IWM,87.34,6411.24
2023-07-21,XLI,34.48,6445.72
2023-07-27,XLRE,26.95,6472.67
2023-08-02,XLK,103.26,6575.93
2023-08-03,VNQ,19.54,6595.47
2023-08-03,XLU,28.05,6623.52
2023-08-11,XLC,69.34,6692.86
2023-08-15,DIA,207.72,6900.58
2023-08-17,KRE,25.08,6925.66
2023-08-18,XLE,-82.91,6842.75
2023-08-18,TLT,-117.04,6725.71
2023-08-29,HYG,36.8,6762.51
2023-08-29,XLV,109.37,6871.88
2023-08-31,LQD,83.49,6955.37
2023-08-31,XLY,109.51,7064.88
2023-09-01,XLB,37.32,7102.2
2023-09-01,XLI,90.16,7192.36
2023-09-05,QQQ,95.4,7287.76
2023-09-05,GDX,16.36,7304.12
2023-09-05,AGG,16.14,7320.26
2023-09-11,GLD,130.08,7450.34
2023-09-13,EWZ,14.74,7465.08
2023-09-14,EFA,109.74,7574.82
2023-09-15,EEM,-11.45,7563.37
2023-09-15,XBI,-168.29,7395.08
2023-09-15,XLP,-113.7,7281.38
2023-09-21,FXI,6.45,7287.83
2023-09-21,TLT,29.16,7316.99
2023-09-21,VNQ,35.26,7352.25
2023-09-21,XLU,9.21,7361.46
2023-10-02,XLE,16.25,7377.71
2023-10-06,XLC,99.6,7477.31
2023-10-10,XLK,104.02,7581.33
2023-10-10,QQQ,79.28,7660.61
2023-10-11,XLI,83.25,7743.86
2023-10-12,XBI,46.82,7790.68
2023-10-13,GLD,108.87,7899.55
2023-10-16,SPY,72.91,7972.46
2023-10-17,IEF,15.68,7988.14
2023-10-18,HYG,18.22,8006.36
2023-10-20,SLV,-35.82,7970.54
2023-10-20,SMH,-342.49,7628.05
2023-10-20,XLF,-67.35,7560.7
2023-10-20,DIA,-269.06,7291.64
2023-10-20,IWM,-386.27,6905.37
2023-10-20,EFA,-246.3,6659.07
2023-10-20,XLB,-147.21,6511.86
2023-10-20,XLY,-340.96,6170.9
2023-11-06,EWZ,8.35,6179.25
2023-12-01,FXI,6.29,6185.54
2023-12-04,GLD,132.71,6318.25
2023-12-13,IWM,69.83,6388.08
2023-12-14,KRE,32.26,6420.34
2023-12-15,XLC,2.49,6422.83
2023-12-15,XLK,-332.09,6090.74
2023-12-15,XLRE,-161.6,5929.14
2023-12-15,XLU,22.19,5951.33
2023-12-15,SMH,-265.83,5685.5
2023-12-15,VNQ,-162.31,5523.19
2023-12-15,XLY,-412.58,5110.61
2023-12-26,GDX,20.68,5131.29
2024-01-02,EEM,37.53,5168.82
2024-01-03,EFA,81.24,5250.06
2024-01-03,XLE,15.58,5265.64
2024-01-03,XLB,32.93,5298.57
2024-01-04,LQD,75.03,5373.6
2024-01-04,AGG,38.12,5411.72
2024-01-08,IEF,44.78,5456.5
2024-01-08,XLC,73.92,5530.42
2024-01-09,GLD,115.55,5645.97
2024-01-10,TLT,20.16,5666.13
2024-01-10,XLK,103.0,5769.13
2024-01-11,SMH,76.49,5845.62
2024-01-17,HYG,35.34,5880.96
2024-01-18,XBI,188.38,6069.34
2024-01-18,QQQ,79.5,6148.84
2024-01-19,DIA,-268.9,5879.94
2024-01-19,SLV,-73.44,5806.5
2024-01-19,XLF,-56.17,5750.33
2024-01-19,XLI,-179.55,5570.78
2024-01-19,XLV,-157.66,5413.12
2024-01-19,XLY,-15.73,5397.39
2024-01-19,EWZ,-77.0,5320.39
2024-01-29,XLRE,42.59,5362.98
2024-01-31,XLP,38.57,5401.55
2024-02-08,GDX,14.8,5416.35
2024-02-12,IWM,75.86,5492.21
2024-02-15,XLU,36.25,5528.46
2024-02-15,VNQ,81.34,5609.8
2024-02-26,GLD,114.01,5723.81
2024-02-26,XLK,111.46,5835.27
2024-02-27,HYG,30.32,5865.59
2024-02-29,AGG,30.89,5896.48
2024-03-01,IEF,37.19,5933.67
2024-03-04,EEM,27.71,5961.38
2024-03-05,LQD,97.01,6058.39
2024-03-05,XLY,98.73,6157.12
2024-03-05,DIA,112.69,6269.81
2024-03-05,TLT,53.42,6323.23
2024-03-11,XBI,151.13,6474.36
2024-03-15,EFA,-31.98,6442.38
2024-03-15,KRE,-143.12,6299.26
2024-03-15,XLB,-159.4,6139.86
2024-03-15,XLC,-1.64,6138.22
2024-03-15,XLF,-65.6,6072.62
2024-03-15,XLI,-214.39,5858.23
2024-03-15,XLV,52.54,5910.77
2024-03-15,XLE,-77.67,5833.1
2024-03-27,XLU,15.83,5848.93
2024-03-27,GLD,62.47,5911.4
2024-03-28,XLRE,20.97,5932.37
2024-04-01,SMH,96.97,6029.34
2024-04-01,GDX,24.78,6054.12
2024-04-02,XLP,36.49,6090.61
2024-04-03,EFA,37.07,6127.68
2024-04-04,EEM,17.52,6145.2
2024-04-04,LQD,24.78,6169.98
2024-04-08,HYG,12.66,6182.64
2024-04-08,XLK,104.31,6286.95
2024-04-08,XLY,82.79,6369.74
2024-04-09,EWZ,14.45,6384.19
2024-04-09,VNQ,38.46,6422.65
2024-04-10,XLB,30.15,6452.8
2024-04-10,XLC,86.06,6538.86
2024-04-12,FXI,11.42,6550.28
2024-04-19,SLV,-60.54,6489.74
2024-04-19,AGG,-101.72,6388.02
2024-04-19,DIA,-279.35,6108.67
2024-04-19,XLV,-353.15,5755.52
2024-04-29,XLY,63.26,5818.78
2024-04-30,XLE,17.72,5836.5
2024-05-01,KRE,43.32,5879.82
2024-05-06,XBI,132.73,6012.55
2024-05-06,XLI,107.78,6120.33
2024-05-06,XLF,19.14,6139.47
2024-05-06,IWM,84.24,6223.71
2024-05-06,XLK,63.64,6287.35
2024-05-07,QQQ,69.57,6356.92
2024-05-09,SPY,86.58,6443.5
2024-05-15,HYG,16.87,6460.37
2024-05-15,SLV,15.38,6475.75
2024-05-15,XLC,54.63,6530.38
2024-05-17,IEF,-9.17,6521.21
2024-05-17,TLT,-74.36,6446.85
2024-05-17,GLD,73.74,6520.59
2024-05-23,EWZ,4.63,6525.22
2024-05-24,SMH,67.83,6593.05
2024-05-29,XLB,29.44,6622.49
2024-05-30,XLP,35.66,6658.15
2024-05-31,XLV,105.67,6763.82
2024-06-03,AGG,20.66,6784.48
2024-06-05,QQQ,90.73,6875.21
2024-06-05,XBI,63.55,6938.76
2024-06-07,VNQ,38.1,6976.86
2024-06-07,XLRE,35.28,7012.14
2024-06-11,EFA,122.91,7135.05
2024-06-11,FXI,16.81,7151.86
2024-06-17,XLU,58.3,7210.16
2024-06-20,LQD,37.54,7247.7
2024-06-20,DIA,211.81,7459.51
2024-06-20,XLI,80.83,7540.34
2024-06-21,EEM,-2.48,7537.86
2024-06-21,IWM,-145.32,7392.54
2024-06-21,KRE,-166.89,7225.65
2024-06-21,XLE,-65.75,7159.9
2024-07-01,TLT,31.03,7190.93
2024-07-02,XLF,18.72,7209.65
2024-07-02,IEF,29.14,7238.79
2024-07-03,GDX,24.32,7263.11
2024-07-10,XLK,70.8,7333.91
