date,symbol,pnl_usd,cumulative_usd
2021-09-27,HYG,38.29,5190.86
2021-09-28,XBI,51.48,5242.34
2021-09-29,SLV,5.44,5247.78
2021-10-05,XLF,23.8,5271.58
2021-10-06,XLI,115.22,5386.8
2021-10-07,XLB,51.89,5438.69
2021-10-07,XLC,106.93,5545.62
2021-10-07,XLK,92.14,5637.76
2021-10-08,KRE,30.99,5668.75
2021-10-12,XLP,43.37,5712.12
2021-10-12,XLRE,50.47,5762.59
2021-10-12,VNQ,72.03,5834.62
2021-10-12,IWM,92.46,5927.08
2021-10-15,AGG,-61.41,5865.67
2021-10-15,IEF,-67.92,5797.75
2021-10-15,XLV,-80.76,5716.99
2021-10-15,EWZ,-44.86,5672.13
2021-10-19,SMH,73.91,5746.04
2021-10-28,GDX,19.15,5765.19
2021-11-08,XLI,48.18,5813.37
2021-11-12,TLT,25.67,5839.04
2021-11-16,XLF,6.31,5845.35
2021-11-16,IEF,18.59,5863.94
2021-11-18,EWZ,8.93,5872.87
2021-11-29,XLB,39.28,5912.15
2021-11-29,XLP,39.01,5951.16
2021-11-29,XLRE,39.07,5990.23
2021-11-29,XLU,37.85,6028.08
2021-11-29,XLV,106.16,6134.24
2021-11-29,LQD,68.32,6202.56
2021-12-01,XLY,118.92,6321.48
2021-12-03,GLD,117.77,6439.25
2021-12-03,XLK,91.95,6531.2
2021-12-06,VNQ,55.86,6587.06
2021-12-07,EFA,83.28,6670.34
2021-12-07,IWM,113.78,6784.12
2021-12-14,GDX,16.14,6800.26
2021-12-15,XLC,120.56,6920.82
2021-12-17,XLE,-61.46,6859.36
2021-12-20,FXI,8.01,6867.37
2021-12-23,DIA,81.98,6949.35
2022-01-04,KRE,36.96,6986.31
2022-01-05,XBI,77.6,7063.91
2022-01-11,XLE,12.71,7076.62
2022-01-18,IWM,72.83,7149.45
2022-01-20,XLC,50.24,7199.69
2022-01-21,AGG,6.57,7206.26
2022-01-21,SMH,-350.34,6855.92
2022-02-02,GLD,100.5,6956.42
2022-02-07,XLF,19.94,6976.36
2022-02-09,XLK,129.76,7106.12
2022-02-09,XLV,103.04,7209.16
2022-02-17,XLP,52.57,7261.73
2022-02-18,QQQ,-350.18,6911.55
2022-02-18,VNQ,-111.17,6800.38
2022-02-18,XLB,-125.86,6674.52
2022-02-18,XLI,-267.33,6407.19
2022-02-18,XLRE,-114.96,6292.23
2022-02-18,XLU,-113.31,6178.92
2022-02-18,XLY,-283.12,5895.8
2022-02-18,SPY,-356.42,5539.38
2022-02-18,EFA,-162.18,5377.2
2022-03-03,FXI,8.65,5385.85
2022-03-07,SMH,55.19,5441.04
2022-03-07,XLK,45.92,5486.96
2022-03-10,TLT,27.09,5514.05
2022-04-11,AGG,15.24,5529.29
2022-04-11,LQD,43.72,5573.01
2022-04-18,XLU,11.01,5584.02
2022-04-20,EEM,16.91,5600.93
2022-04-22,XLF,13.59,5614.52
2022-05-02,TLT,23.03,5637.55
2022-05-16,XLP,49.72,5687.27
2022-05-20,EWZ,-71.62,5615.65
2022-05-20,GDX,-117.1,5498.55
2022-05-20,GLD,-181.21,5317.34
2022-05-20,SLV,-66.77,5250.57
2022-05-20,XLRE,-124.62,5125.95
2022-05-20,XLV,-301.68,4824.27
2022-05-24,XLC,55.83,4880.1
2022-06-09,QQQ,72.67,4952.77
2022-07-05,XLB,18.07,4970.84
2022-08-05,VNQ,-156.44,4814.4
2022-08-05,XLU,-166.12,4648.28
2022-08-11,TLT,31.88,4680.16
2022-08-17,GDX,16.8,4696.96
2022-08-19,XLC,68.86,4765.82
2022-08-19,DIA,-382.09,4383.73
2022-08-19,QQQ,-381.41,4002.32
2022-08-19,XLK,-226.29,3776.03
2022-08-19,SLV,10.66,3786.69
2022-08-26,EFA,47.85,3834.54
2022-08-30,XLB,26.11,3860.65
2022-08-30,XLC,44.53,3905.18
2022-08-31,IWM,54.45,3959.63
2022-09-01,KRE,22.4,3982.03
2022-09-13,XLE,7.77,3989.8
2022-09-13,FXI,7.51,3997.31
2022-09-15,EWZ,13.51,4010.82
2022-09-15,GLD,58.24,4069.06
2022-09-20,EEM,14.83,4083.89
2022-10-07,VNQ,19.75,4103.64
2022-10-07,XLRE,18.97,4122.61
2022-11-04,XBI,51.39,4174.0
2022-11-18,SLV,-6.83,4167.17
2022-11-18,EFA,-412.69,3754.48
2022-11-18,XLF,-82.05,3672.43
2022-11-18,XLB,-167.38,3505.05
2022-11-18,IWM,33.59,3538.64
2022-12-13,EWZ,9.88,3548.52
2022-12-19,XLC,48.96,3597.48
2022-12-19,XLP,18.8,3616.28
2022-12-20,TLT,25.79,3642.07
2022-12-28,EEM,21.63,3663.7
2023-02-03,GLD,66.74,3730.44
2023-02-03,EFA,56.23,3786.67
2023-02-03,FXI,6.97,3793.64
2023-02-03,AGG,15.6,3809.24
2023-02-06,HYG,34.67,3843.91
2023-02-06,XLB,36.41,3880.32
2023-02-06,XLI,92.8,3973.12
2023-02-08,XBI,129.98,4103.1
2023-02-10,XLE,25.09,4128.19
2023-02-10,XLV,86.57,4214.76
2023-02-16,XLF,12.46,4227.22
2023-02-17,KRE,-81.57,4145.65
2023-02-17,GDX,-78.66,4066.99
2023-02-17,SLV,-79.9,3987.09
2023-02-17,SMH,187.17,4174.26
2023-02-17,XLY,-143.38,4030.88
2023-02-17,VNQ,19.04,4049.92
2023-02-21,XLC,34.55,4084.47
2023-02-21,SPY,63.56,4148.03
2023-02-22,XLK,80.05,4228.08
2023-02-24,EWZ,8.74,4236.82
2023-02-28,IWM,113.12,4349.94
2023-03-08,XLV,44.13,4394.07
2023-03-10,QQQ,57.75,4451.82
2023-03-13,IEF,53.76,4505.58
2023-03-13,KRE,33.52,4539.1
2023-03-14,XLP,46.02,4585.12
2023-03-15,LQD,94.76,4679.88
2023-03-17,EEM,-117.98,4561.9
2023-03-17,XLRE,-115.72,4446.18
2023-03-17,DIA,-266.71,4179.47
2023-03-23,IWM,52.98,4232.45
2023-03-30,EFA,66.19,4298.64
2023-03-30,XLK,52.05,4350.69
2023-03-31,SMH,74.5,4425.19
2023-04-04,SLV,13.4,4438.59
2023-04-10,LQD,65.53,4504.12
2023-04-12,XLY,43.75,4547.87
2023-04-12,XLC,87.22,4635.09
2023-04-17,XBI,188.59,4823.68
2023-04-17,XLI,84.17,4907.85
2023-04-18,XLB,41.24,4949.09
2023-04-21,GLD,-294.93,4654.16
2023-04-21,XLF,-60.4,4593.76
2023-04-21,GDX,-170.42,4423.34
2023-04-26,SPY,63.18,4486.52
2023-04-27,EEM,34.79,4521.31
2023-04-27,TLT,19.76,4541.07
2023-04-28,AGG,37.17,4578.24
2023-05-01,IEF,38.79,4617.03
2023-05-03,XLE,6.31,4623.34
2023-05-03,DIA,65.41,4688.75
2023-05-05,HYG,34.98,4723.73
2023-05-08,XLU,35.97,4759.7
2023-05-09,XLV,51.38,4811.08
2023-05-10,EWZ,11.57,4822.65
2023-05-15,FXI,16.79,4839.44
2023-05-15,SMH,83.87,4923.31
2023-05-16,VNQ,24.7,4948.01
2023-05-16,XLRE,13.52,4961.53
2023-05-18,XLP,65.89,5027.42
2023-05-30,XLY,110.4,5137.82
2023-06-01,LQD,78.4,5216.22
2023-06-01,GLD,124.5,5340.72
2023-06-02,EFA,76.53,5417.25
2023-06-02,XLI,135.07,5552.32
2023-06-02,XBI,118.33,5670.65
2023-06-06,XLB,36.25,5706.9
2023-06-12,GDX,39.65,5746.55
2023-06-16,XLC,-293.29,5453.26
2023-06-16,XLK,-292.92,5160.34
2023-06-16,KRE,-71.14,5089.2
2023-06-23,IWM,67.48,5156.68
2023-06-26,EEM,30.2,5186.88
2023-06-26,SPY,62.59,5249.47
2023-06-26,XLK,41.2,5290.67
2023-07-03,XLP,41.62,5332.29
2023-07-03,HYG,30.84,5363.13
2023-07-10,XLF,18.15,5381.28
2023-07-10,EFA,71.52,5452.8
2023-07-10,XLB,36.47,5489.27
2023-07-10,XLY,78.97,5568.24
2023-07-11,GLD,111.74,5679.98
2023-07-11,XLV,80.88,5760.86
2023-07-12,SLV,22.33,5783.19
2023-07-12,LQD,51.13,5834.32
2023-07-12,GDX,28.9,5863.22
2023-07-13,AGG,49.92,5913.14
2023-07-17,SMH,90.84,6003.98
2023-07-18,XBI,50.14,6054.12
2023-07-19,IEF,57.75,6111.87
2023-07-21,QQQ,-382.54,5729.33
2023-07-21,EWZ,-82.99,5646.34
2023-07-21,FXI,-9.81,5636.53
2023-07-21,XLI,34.48,5671.01
2023-07-27,XLRE,26.95,5697.96
2023-08-03,VNQ,19.54,5717.5
2023-08-03,XLU,28.05,5745.55
2023-08-04,SPY,65.71,5811.26
2023-08-11,XLC,69.34,5880.6
2023-08-14,XLF,4.81,5885.41
2023-08-15,DIA,207.72,6093.13
2023-08-15,IWM,64.2,6157.33
2023-08-17,KRE,25.08,6182.41
2023-08-18,XLE,-82.91,6099.5
2023-08-18,TLT,-117.04,5982.46
2023-08-29,HYG,36.8,6019.26
2023-08-29,XLV,109.37,6128.63
2023-08-31,LQD,83.49,6212.12
2023-08-31,XLY,109.51,6321.63
2023-09-01,XLB,37.32,6358.95
2023-09-01,XLI,90.16,6449.11
2023-09-05,XLK,65.55,6514.66
2023-09-05,GDX,16.36,6531.02
2023-09-05,AGG,16.14,6547.16
2023-09-11,GLD,130.08,6677.24
2023-09-11,QQQ,71.34,6748.58
2023-09-13,EWZ,14.74,6763.32
2023-09-14,EFA,109.74,6873.06
2023-09-14,FXI,14.76,6887.82
2023-09-15,EEM,-11.45,6876.37
2023-09-15,XBI,-168.29,6708.08
2023-09-15,XLP,-113.7,6594.38
2023-09-21,TLT,29.16,6623.54
2023-09-21,VNQ,35.26,6658.8
2023-09-21,XLU,9.21,6668.01
2023-09-25,GLD,47.38,6715.39
2023-10-02,XLE,16.25,6731.64
2023-10-03,EWZ,10.39,6742.03
2023-10-06,XLC,99.6,6841.63
2023-10-10,QQQ,79.28,6920.91
2023-10-11,XLI,83.25,7004.16
2023-10-12,XBI,46.82,7050.98
2023-10-16,SPY,72.91,7123.89
2023-10-17,IEF,15.68,7139.57
2023-10-18,HYG,18.22,7157.79
2023-10-19,IWM,65.77,7223.56
2023-10-20,SLV,-35.82,7187.74
2023-10-20,SMH,-342.49,6845.25
2023-10-20,DIA,-269.06,6576.19
2023-10-20,EFA,-246.3,6329.89
2023-10-20,XLB,-147.21,6182.68
2023-10-20,XLF,-87.95,6094.73
2023-10-20,XLY,-340.96,5753.77
2023-10-31,XLK,110.21,5863.98
2023-11-16,XLE,7.25,5871.23
2023-12-01,FXI,6.29,5877.52
2023-12-12,SMH,68.01,5945.53
2023-12-13,IWM,69.83,6015.36
2023-12-14,KRE,32.26,6047.62
2023-12-15,XLRE,-161.6,5886.02
2023-12-15,XLU,22.19,5908.21
2023-12-15,VNQ,-162.31,5745.9
2023-12-15,XLY,-412.58,5333.32
2023-12-26,GDX,20.68,5354.0
2024-01-02,EEM,37.53,5391.53
2024-01-02,XLC,63.82,5455.35
2024-01-02,XLK,99.91,5555.26
2024-01-02,GLD,114.43,5669.69
2024-01-03,EFA,81.24,5750.93
2024-01-03,XLB,32.93,5783.86
2024-01-04,EWZ,9.44,5793.3
2024-01-04,AGG,38.12,5831.42
2024-01-04,XLRE,14.25,5845.67
2024-01-08,IEF,44.78,5890.45
2024-01-10,TLT,20.16,5910.61
2024-01-17,HYG,35.34,5945.95
2024-01-18,LQD,52.67,5998.62
2024-01-18,XBI,188.38,6187.0
2024-01-18,QQQ,79.5,6266.5
2024-01-19,DIA,-268.9,5997.6
2024-01-19,SLV,-73.44,5924.16
2024-01-19,XLF,-56.17,5867.99
2024-01-19,XLI,-265.26,5602.73
2024-01-19,XLV,-157.66,5445.07
2024-01-19,XLY,-15.73,5429.34
2024-01-31,XLP,38.57,5467.91
2024-02-08,XLE,15.56,5483.47
2024-02-08,GDX,14.8,5498.27
2024-02-12,IWM,75.86,5574.13
2024-02-15,XLU,36.25,5610.38
2024-02-15,VNQ,81.34,5691.72
2024-02-21,XLRE,20.9,5712.62
2024-02-21,SMH,58.93,5771.55
2024-02-26,GLD,114.01,5885.56
2024-02-26,XLK,111.46,5997.02
2024-02-27,HYG,30.32,6027.34
2024-02-29,AGG,30.89,6058.23
2024-03-01,IEF,37.19,6095.42
2024-03-04,EEM,27.71,6123.13
2024-03-05,LQD,97.01,6220.14
2024-03-05,XLY,98.73,6318.87
2024-03-05,DIA,112.69,6431.56
2024-03-05,EWZ,10.37,6441.93
2024-03-05,TLT,53.42,6495.35
2024-03-11,XBI,151.13,6646.48
2024-03-15,SPY,-382.13,6264.35
2024-03-15,EFA,-31.98,6232.37
2024-03-15,KRE,-143.12,6089.25
2024-03-15,XLB,-159.4,5929.85
2024-03-15,XLC,-1.64,5928.21
2024-03-15,XLF,-65.6,5862.61
2024-03-15,XLI,-214.39,5648.22
2024-03-15,XLV,52.54,5700.76
2024-03-18,VNQ,17.77,5718.53
2024-03-25,XLF,6.31,5724.84
2024-03-27,XLU,15.83,5740.67
2024-03-27,GLD,62.47,5803.14
2024-04-01,SMH,83.66,5886.8
2024-04-01,GDX,24.78,5911.58
2024-04-02,XLP,36.49,5948.07
2024-04-03,EFA,37.07,5985.14
2024-04-04,EEM,17.52,6002.66
2024-04-04,LQD,24.78,6027.44
2024-04-04,SPY,62.92,6090.36
2024-04-08,HYG,12.66,6103.02
2024-04-08,XLK,104.31,6207.33
2024-04-08,XLRE,28.43,6235.76
2024-04-08,XLY,82.79,6318.55
2024-04-10,XLB,30.15,6348.7
2024-04-10,XLC,86.06,6434.76
2024-04-12,FXI,11.42,6446.18
2024-04-12,XLI,52.28,6498.46
2024-04-19,XLE,-59.78,6438.68
2024-04-19,SLV,-60.54,6378.14
2024-04-19,AGG,-101.72,6276.42
2024-04-19,DIA,-279.35,5997.07
2024-04-19,XLV,-353.15,5643.92
2024-04-29,XLY,63.26,5707.18
2024-04-30,XLE,8.63,5715.81
2024-05-01,KRE,43.32,5759.13
2024-05-06,EWZ,11.72,5770.85
2024-05-06,XBI,132.73,5903.58
2024-05-06,IWM,84.24,5987.82
2024-05-06,XLK,63.64,6051.46
2024-05-07,QQQ,69.57,6121.03
2024-05-15,HYG,16.87,6137.9
2024-05-15,SLV,15.38,6153.28
2024-05-15,XLC,54.63,6207.91
2024-05-17,IEF,-9.17,6198.74
2024-05-17,TLT,-74.36,6124.38
2024-05-17,GLD,73.74,6198.12
2024-05-23,EWZ,4.63,6202.75
2024-05-29,XLB,29.44,6232.19
2024-05-30,XLP,35.66,6267.85
2024-05-30,XLI,98.38,6366.23
2024-05-31,XLV,105.67,6471.9
2024-06-03,AGG,20.66,6492.56
2024-06-05,QQQ,90.73,6583.29
2024-06-05,XBI,63.55,6646.84
2024-06-07,VNQ,38.1,6684.94
2024-06-07,XLRE,35.28,6720.22
2024-06-11,EFA,122.91,6843.13
2024-06-11,FXI,16.81,6859.94
2024-06-17,XLU,58.3,6918.24
2024-06-20,LQD,37.54,6955.78
