date,symbol,pnl_usd,cumulative_usd
2021-09-27,HYG,38.29,6133.5
2021-09-28,XBI,51.48,6184.98
2021-09-29,SLV,5.44,6190.42
2021-10-05,XLF,23.8,6214.22
2021-10-06,XLI,115.22,6329.44
2021-10-07,XLB,51.89,6381.33
2021-10-07,XLC,106.93,6488.26
2021-10-07,XLK,92.14,6580.4
2021-10-08,KRE,30.99,6611.39
2021-10-12,XLP,43.37,6654.76
2021-10-12,XLRE,50.47,6705.23
2021-10-12,VNQ,72.03,6777.26
2021-10-12,IWM,92.46,6869.72
2021-10-15,AGG,-61.41,6808.31
2021-10-15,IEF,-67.92,6740.39
2021-10-15,XLV,-80.76,6659.63
2021-10-15,EWZ,-44.86,6614.77
2021-10-19,SMH,73.91,6688.68
2021-10-28,GDX,19.15,6707.83
2021-11-08,XLI,48.18,6756.01
2021-11-12,TLT,25.67,6781.68
2021-11-16,XLF,6.31,6787.99
2021-11-16,IEF,18.59,6806.58
2021-11-18,EWZ,8.93,6815.51
2021-11-29,XLB,39.28,6854.79
2021-11-29,XLP,39.01,6893.8
2021-11-29,XLRE,39.07,6932.87
2021-11-29,XLU,37.85,6970.72
2021-11-29,XLV,106.16,7076.88
2021-11-29,LQD,68.32,7145.2
2021-12-01,XLY,118.92,7264.12
2021-12-03,GLD,117.77,7381.89
2021-12-03,XLK,91.95,7473.84
2021-12-06,VNQ,55.86,7529.7
2021-12-07,EFA,83.28,7612.98
2021-12-07,IWM,113.78,7726.76
2021-12-14,GDX,16.14,7742.9
2021-12-15,XLC,120.56,7863.46
2021-12-17,XLE,-61.46,7802.0
2021-12-20,FXI,8.01,7810.01
2021-12-23,DIA,81.98,7891.99
2022-01-04,KRE,36.96,7928.95
2022-01-05,XBI,77.6,8006.55
2022-01-11,XLE,12.71,8019.26
2022-01-18,IWM,72.83,8092.09
2022-01-20,XLC,50.24,8142.33
2022-01-21,AGG,6.57,8148.9
2022-01-21,SMH,-350.34,7798.56
2022-02-02,GLD,100.5,7899.06
2022-02-07,XLF,19.94,7919.0
2022-02-09,XLK,129.76,8048.76
2022-02-09,XLV,103.04,8151.8
2022-02-17,XLP,52.57,8204.37
2022-02-18,QQQ,-350.18,7854.19
2022-02-18,VNQ,-111.17,7743.02
2022-02-18,XLB,-125.86,7617.16
2022-02-18,XLI,-267.33,7349.83
2022-02-18,XLRE,-114.96,7234.87
2022-02-18,XLU,-113.31,7121.56
2022-02-18,XLY,-283.12,6838.44
2022-02-18,SPY,-356.42,6482.02
2022-02-18,EFA,-162.18,6319.84
2022-03-02,XLE,12.53,6332.37
2022-03-03,FXI,8.65,6341.02
2022-03-07,SMH,55.19,6396.21
2022-03-07,XLK,45.92,6442.13
2022-03-10,TLT,27.09,6469.22
2022-03-28,GLD,112.69,6581.91
2022-03-29,XLP,42.28,6624.19
2022-04-11,AGG,15.24,6639.43
2022-04-11,LQD,43.72,6683.15
2022-04-14,GDX,-122.17,6560.98
2022-04-14,XLU,-128.94,6432.04
2022-04-14,XLV,113.5,6545.54
2022-04-20,EEM,16.91,6562.45
2022-04-22,XLF,13.59,6576.04
2022-04-22,XLU,13.0,6589.04
2022-05-02,TLT,23.03,6612.07
2022-05-06,XLE,15.97,6628.04
2022-05-16,XLP,50.49,6678.53
2022-05-20,EWZ,-70.33,6608.2
2022-05-20,SLV,-64.57,6543.63
2022-05-20,XLB,-90.85,6452.78
2022-05-20,XLRE,-124.84,6327.94
2022-05-20,GDX,-124.77,6203.17
2022-05-20,GLD,-295.65,5907.52
2022-05-20,XLV,-116.64,5790.88
2022-05-24,XLC,55.83,5846.71
2022-06-09,QQQ,72.67,5919.38
2022-07-05,XLB,18.07,5937.45
2022-07-25,XLE,14.16,5951.61
2022-08-04,GLD,116.26,6067.87
2022-08-05,VNQ,-156.44,5911.43
2022-08-05,XLU,-166.12,5745.31
2022-08-11,TLT,31.88,5777.19
2022-08-12,XLU,16.26,5793.45
2022-08-17,GDX,16.8,5810.25
2022-08-19,XLC,68.86,5879.11
2022-08-19,DIA,-382.09,5497.02
2022-08-19,QQQ,-381.41,5115.61
2022-08-19,XLK,-226.29,4889.32
2022-08-19,SLV,10.66,4899.98
2022-08-26,EFA,47.85,4947.83
2022-08-30,XLB,26.11,4973.94
2022-08-30,XLC,44.53,5018.47
2022-08-31,IWM,54.45,5072.92
2022-09-01,KRE,22.4,5095.32
2022-09-09,XLP,39.6,5134.92
2022-09-09,XLV,144.26,5279.18
2022-09-13,FXI,7.51,5286.69
2022-09-15,EWZ,13.51,5300.2
2022-09-15,GLD,58.24,5358.44
2022-09-16,XBI,-226.86,5131.58
2022-09-16,XLI,-360.85,4770.73
2022-09-20,EEM,14.83,4785.56
2022-10-06,XLE,12.81,4798.37
2022-10-07,VNQ,19.75,4818.12
2022-10-07,XLRE,18.97,4837.09
2022-11-04,XBI,51.39,4888.48
2022-11-10,XLU,45.1,4933.58
2022-11-18,SLV,-6.83,4926.75
2022-11-18,EFA,-412.69,4514.06
2022-11-18,XLF,-82.05,4432.01
2022-11-18,XLB,-167.38,4264.63
2022-11-18,IWM,33.59,4298.22
2022-12-13,EWZ,9.88,4308.1
2022-12-19,XLC,48.96,4357.06
2022-12-19,XLP,18.8,4375.86
2022-12-20,TLT,25.79,4401.65
2022-12-21,XLE,11.03,4412.68
2022-12-28,EEM,21.63,4434.31
2023-01-03,EFA,63.54,4497.85
2023-01-04,XLI,93.96,4591.81
2023-01-06,XLB,32.88,4624.69
2023-01-09,XLU,34.53,4659.22
2023-01-09,SLV,15.41,4674.63
2023-01-09,XBI,101.79,4776.42
2023-01-09,XLF,18.15,4794.57
2023-01-10,SMH,116.78,4911.35
2023-01-13,XLV,111.37,5022.72
2023-01-17,GDX,55.52,5078.24
2023-01-20,GLD,-217.51,4860.73
2023-02-03,FXI,6.97,4867.7
2023-02-03,AGG,15.6,4883.3
2023-02-03,GLD,76.58,4959.88
2023-02-06,HYG,34.67,4994.55
2023-02-17,KRE,-81.57,4912.98
2023-02-17,XLY,-143.38,4769.6
2023-02-17,VNQ,19.04,4788.64
2023-02-21,XLC,34.55,4823.19
2023-02-21,SMH,59.63,4882.82
2023-02-21,SPY,63.56,4946.38
2023-02-22,XLK,80.05,5026.43
2023-02-24,EWZ,8.74,5035.17
2023-02-27,XLI,111.18,5146.35
2023-02-28,XLB,34.63,5180.98
2023-02-28,IWM,113.12,5294.1
2023-03-02,XLE,16.15,5310.25
2023-03-03,EFA,103.38,5413.63
2023-03-03,XLF,19.18,5432.81
2023-03-10,QQQ,57.75,5490.56
2023-03-13,IEF,52.63,5543.19
2023-03-13,KRE,33.52,5576.71
2023-03-14,XLP,46.02,5622.73
2023-03-17,LQD,80.57,5703.3
2023-03-17,EEM,-117.98,5585.32
2023-03-17,SLV,-10.03,5575.29
2023-03-17,XBI,-275.66,5299.63
2023-03-17,XLV,-310.41,4989.22
2023-03-17,GDX,42.42,5031.64
2023-03-17,XLRE,-115.72,4915.92
2023-03-17,DIA,-266.71,4649.21
2023-03-23,IWM,52.98,4702.19
2023-03-28,GDX,28.16,4730.35
2023-03-30,XLK,52.05,4782.4
2023-03-31,SMH,74.5,4856.9
2023-04-04,SLV,13.4,4870.3
2023-04-10,LQD,65.53,4935.83
2023-04-10,XLI,99.13,5034.96
2023-04-12,XLY,43.75,5078.71
2023-04-12,XLC,87.22,5165.93
2023-04-17,GLD,147.15,5313.08
2023-04-20,XLF,14.0,5327.08
2023-04-21,EFA,-0.3,5326.78
2023-04-26,SPY,63.18,5389.96
2023-04-27,EEM,34.79,5424.75
2023-04-27,TLT,19.76,5444.51
2023-04-28,AGG,37.91,5482.42
2023-05-01,IEF,38.79,5521.21
2023-05-02,XLB,33.46,5554.67
2023-05-03,XLE,6.31,5560.98
2023-05-03,DIA,65.41,5626.39
2023-05-05,HYG,34.98,5661.37
2023-05-08,XLU,35.97,5697.34
2023-05-10,EWZ,11.57,5708.91
2023-05-15,FXI,16.79,5725.7
2023-05-15,SMH,83.87,5809.57
2023-05-16,XLV,78.63,5888.2
2023-05-16,VNQ,24.7,5912.9
2023-05-16,XLRE,13.52,5926.42
2023-05-18,XLP,65.89,5992.31
2023-05-19,XBI,-149.18,5843.13
2023-05-30,XLY,110.4,5953.53
2023-06-01,LQD,78.4,6031.93
2023-06-01,GLD,124.5,6156.43
2023-06-02,EFA,76.53,6232.96
2023-06-02,XLI,135.07,6368.03
2023-06-12,GDX,39.65,6407.68
2023-06-13,XLB,20.82,6428.5
2023-06-16,XLC,-293.29,6135.21
2023-06-16,XLK,-292.92,5842.29
2023-06-16,KRE,-71.14,5771.15
2023-06-23,IWM,67.48,5838.63
2023-06-26,EEM,30.2,5868.83
2023-06-26,XLV,81.3,5950.13
2023-06-26,SPY,62.59,6012.72
2023-06-26,XLK,41.2,6053.92
2023-07-03,XLP,41.62,6095.54
2023-07-03,HYG,30.84,6126.38
2023-07-05,XBI,112.95,6239.33
2023-07-10,XLF,18.15,6257.48
2023-07-10,EFA,71.52,6329.0
2023-07-10,XLY,78.97,6407.97
2023-07-11,GLD,111.74,6519.71
2023-07-12,SLV,22.33,6542.04
2023-07-12,LQD,51.13,6593.17
2023-07-12,GDX,28.9,6622.07
2023-07-13,AGG,49.92,6671.99
2023-07-17,SMH,90.84,6762.83
2023-07-19,IEF,57.75,6820.58
2023-07-21,QQQ,-382.54,6438.04
2023-07-21,EWZ,-82.99,6355.05
2023-07-21,FXI,-9.81,6345.24
2023-07-21,XLI,34.48,6379.72
2023-07-27,XLRE,26.95,6406.67
2023-08-03,VNQ,19.54,6426.21
2023-08-03,XLU,28.05,6454.26
2023-08-04,SPY,65.71,6519.97
2023-08-11,XLC,69.34,6589.31
2023-08-14,XLF,4.81,6594.12
2023-08-15,DIA,207.72,6801.84
2023-08-15,IWM,64.2,6866.04
2023-08-17,KRE,25.08,6891.12
2023-08-18,XLE,-82.91,6808.21
2023-08-18,TLT,-117.04,6691.17
2023-08-29,HYG,36.8,6727.97
2023-08-29,XLV,109.37,6837.34
2023-08-31,LQD,83.49,6920.83
2023-08-31,XLY,109.51,7030.34
2023-09-01,XLB,37.32,7067.66
2023-09-01,XLI,90.16,7157.82
2023-09-05,XLK,65.55,7223.37
2023-09-05,GDX,16.36,7239.73
2023-09-05,AGG,16.14,7255.87
2023-09-11,GLD,130.08,7385.95
2023-09-11,QQQ,71.34,7457.29
2023-09-13,EWZ,14.74,7472.03
2023-09-14,EFA,109.74,7581.77
2023-09-14,FXI,14.76,7596.53
2023-09-15,EEM,-11.45,7585.08
2023-09-15,XBI,-168.29,7416.79
2023-09-15,XLP,-113.7,7303.09
2023-09-21,TLT,29.16,7332.25
2023-09-21,VNQ,35.26,7367.51
2023-09-21,XLU,9.21,7376.72
2023-09-25,GLD,47.38,7424.1
2023-10-02,XLE,16.25,7440.35
2023-10-03,EWZ,10.39,7450.74
2023-10-06,XLC,99.6,7550.34
2023-10-10,QQQ,79.28,7629.62
2023-10-11,XLI,83.25,7712.87
2023-10-12,XBI,46.82,7759.69
2023-10-16,SPY,72.91,7832.6
2023-10-17,IEF,15.68,7848.28
2023-10-18,HYG,18.22,7866.5
2023-10-19,IWM,65.77,7932.27
2023-10-20,SLV,-35.82,7896.45
2023-10-20,SMH,-342.49,7553.96
2023-10-20,DIA,-269.06,7284.9
2023-10-20,EFA,-246.3,7038.6
2023-10-20,XLB,-147.21,6891.39
2023-10-20,XLF,-87.95,6803.44
2023-10-20,XLY,-340.96,6462.48
2023-10-31,XLK,110.21,6572.69
2023-11-16,XLE,7.25,6579.94
2023-12-01,FXI,6.29,6586.23
2023-12-04,GLD,132.71,6718.94
2023-12-13,IWM,69.83,6788.77
2023-12-14,KRE,32.26,6821.03
2023-12-15,XLC,2.49,6823.52
2023-12-15,XLRE,-161.6,6661.92
2023-12-15,XLU,22.19,6684.11
2023-12-15,SMH,-265.83,6418.28
2023-12-15,VNQ,-162.31,6255.97
2023-12-15,XLY,-412.58,5843.39
2023-12-26,GDX,20.68,5864.07
2024-01-02,EEM,37.53,5901.6
2024-01-02,XLK,99.91,6001.51
2024-01-03,EFA,81.24,6082.75
2024-01-03,XLB,32.93,6115.68
2024-01-04,EWZ,9.44,6125.12
2024-01-04,AGG,38.12,6163.24
2024-01-04,XLRE,14.25,6177.49
2024-01-08,IEF,44.78,6222.27
2024-01-08,XLC,73.92,6296.19
2024-01-09,GLD,115.55,6411.74
2024-01-10,TLT,20.16,6431.9
2024-01-11,SMH,76.49,6508.39
2024-01-17,HYG,35.34,6543.73
2024-01-18,LQD,52.67,6596.4
2024-01-18,XBI,188.38,6784.78
2024-01-18,QQQ,79.5,6864.28
2024-01-19,DIA,-268.9,6595.38
2024-01-19,SLV,-73.44,6521.94
2024-01-19,XLF,-56.17,6465.77
2024-01-19,XLI,-265.26,6200.51
2024-01-19,XLV,-157.66,6042.85
2024-01-19,XLY,-15.73,6027.12
2024-01-31,XLP,38.57,6065.69
2024-02-08,XLE,15.56,6081.25
2024-02-08,GDX,14.8,6096.05
2024-02-12,IWM,75.86,6171.91
2024-02-15,XLU,36.25,6208.16
2024-02-15,VNQ,81.34,6289.5
2024-02-21,XLRE,20.9,6310.4
2024-02-21,SMH,58.93,6369.33
2024-02-26,GLD,114.01,6483.34
2024-02-26,XLK,111.46,6594.8
2024-02-27,HYG,30.32,6625.12
2024-02-29,AGG,30.89,6656.01
2024-03-01,IEF,37.19,6693.2
2024-03-04,EEM,27.71,6720.91
2024-03-05,LQD,97.01,6817.92
2024-03-05,XLY,98.73,6916.65
2024-03-05,DIA,112.69,7029.34
2024-03-05,EWZ,10.37,7039.71
2024-03-05,TLT,53.42,7093.13
2024-03-11,XBI,151.13,7244.26
2024-03-15,SPY,-382.13,6862.13
2024-03-15,EFA,-31.98,6830.15
2024-03-15,KRE,-143.12,6687.03
2024-03-15,XLB,-159.4,6527.63
2024-03-15,XLC,-1.64,6525.99
2024-03-15,XLF,-65.6,6460.39
2024-03-15,XLI,-214.39,6246.0
2024-03-15,XLV,52.54,6298.54
2024-03-18,VNQ,17.77,6316.31
2024-03-25,XLF,6.31,6322.62
2024-03-27,XLU,15.83,6338.45
2024-03-27,GLD,62.47,6400.92
2024-04-01,SMH,83.66,6484.58
2024-04-01,GDX,24.78,6509.36
2024-04-02,XLP,36.49,6545.85
2024-04-03,EFA,37.07,6582.92
2024-04-04,EEM,17.52,6600.44
2024-04-04,LQD,24.78,6625.22
2024-04-04,SPY,62.92,6688.14
2024-04-08,HYG,12.66,6700.8
2024-04-08,XLK,104.31,6805.11
2024-04-08,XLRE,28.43,6833.54
2024-04-08,XLY,82.79,6916.33
2024-04-10,XLB,30.15,6946.48
2024-04-10,XLC,86.06,7032.54
2024-04-12,FXI,11.42,7043.96
2024-04-12,XLI,52.28,7096.24
2024-04-19,XLE,-59.78,7036.46
2024-04-19,SLV,-60.54,6975.92
2024-04-19,AGG,-101.72,6874.2
2024-04-19,DIA,-279.35,6594.85
2024-04-19,XLV,-353.15,6241.7
