date,symbol,pnl_usd,cumulative_usd
2021-10-12,VNQ,72.03,6016.38
2021-10-12,IWM,92.46,6108.84
2021-10-15,AGG,-61.41,6047.43
2021-10-15,IEF,-67.92,5979.51
2021-10-15,XLV,-80.76,5898.75
2021-10-15,XLE,13.06,5911.81
2021-11-02,GDX,13.46,5925.27
2021-11-08,XLI,48.18,5973.45
2021-11-12,TLT,25.67,5999.12
2021-11-16,XLF,6.31,6005.43
2021-11-16,IEF,18.59,6024.02
2021-11-18,EWZ,8.93,6032.95
2021-11-29,GLD,102.67,6135.62
2021-11-29,XLB,39.28,6174.9
2021-11-29,XLP,39.01,6213.91
2021-11-29,XLRE,39.07,6252.98
2021-11-29,XLU,37.85,6290.83
2021-11-29,XLV,106.16,6396.99
2021-12-01,XLY,118.92,6515.91
2021-12-03,XLK,91.95,6607.86
2021-12-06,VNQ,55.86,6663.72
2021-12-07,EFA,83.28,6747.0
2021-12-07,IWM,113.78,6860.78
2021-12-08,EEM,34.81,6895.59
2021-12-14,GDX,16.14,6911.73
2021-12-17,SMH,-139.9,6771.83
2021-12-20,FXI,8.01,6779.84
2021-12-29,DIA,74.52,6854.36
2021-12-31,HYG,22.99,6877.35
2022-01-04,KRE,36.96,6914.31
2022-01-05,XBI,77.6,6991.91
2022-01-11,XLE,12.71,7004.62
2022-01-13,LQD,102.32,7106.94
2022-01-18,IWM,72.83,7179.77
2022-01-20,XLC,50.24,7230.01
2022-01-21,AGG,8.35,7238.36
2022-01-25,EWZ,12.5,7250.86
2022-02-02,GLD,100.5,7351.36
2022-02-07,XLF,19.94,7371.3
2022-02-09,XLV,103.04,7474.34
2022-02-09,EEM,45.55,7519.89
2022-02-17,XLP,52.57,7572.46
2022-02-18,VNQ,-111.17,7461.29
2022-02-18,XLB,-125.86,7335.43
2022-02-18,XLI,-267.33,7068.1
2022-02-18,XLRE,-114.96,6953.14
2022-02-18,XLU,-113.31,6839.83
2022-02-18,SPY,-356.42,6483.41
2022-02-18,EFA,-162.18,6321.23
2022-03-02,EWZ,7.81,6329.04
2022-03-02,XLE,12.53,6341.57
2022-03-03,FXI,8.65,6350.22
2022-03-07,SMH,55.19,6405.41
2022-03-07,XLK,45.92,6451.33
2022-03-10,TLT,27.09,6478.42
2022-03-28,SLV,15.11,6493.53
2022-03-28,GLD,112.69,6606.22
2022-04-11,AGG,15.24,6621.46
2022-04-11,LQD,43.72,6665.18
2022-04-14,GDX,-122.17,6543.01
2022-04-18,XLU,11.01,6554.02
2022-04-20,EEM,16.91,6570.93
2022-04-22,XLF,13.59,6584.52
2022-05-02,TLT,23.03,6607.55
2022-05-06,XLE,15.97,6623.52
2022-05-09,XLP,40.67,6664.19
2022-05-20,QQQ,-344.93,6319.26
2022-05-20,XBI,-347.73,5971.53
2022-05-20,XLB,-90.85,5880.68
2022-05-20,XLC,-320.57,5560.11
2022-05-20,XLRE,-124.84,5435.27
2022-05-20,XLV,-295.68,5139.59
2022-05-20,XLY,-283.04,4856.55
2022-05-20,EWZ,-75.38,4781.17
2022-05-20,GDX,-124.77,4656.4
2022-05-20,GLD,-295.65,4360.75
2022-05-20,SLV,-68.4,4292.35
2022-05-20,SPY,-359.95,3932.4
2022-05-20,XLI,-345.49,3586.91
2022-07-05,XLB,18.07,3604.98
2022-08-03,XBI,87.34,3692.32
2022-08-03,SMH,81.16,3773.48
2022-08-05,VNQ,-156.44,3617.04
2022-08-05,XLU,-166.12,3450.92
2022-08-05,AGG,33.12,3484.04
2022-08-05,IEF,35.92,3519.96
2022-08-09,LQD,86.76,3606.72
2022-08-09,XLV,114.29,3721.01
2022-08-11,TLT,31.88,3752.89
2022-08-12,XLU,16.26,3769.15
2022-08-17,GDX,16.8,3785.95
2022-08-19,XLC,68.86,3854.81
2022-08-19,DIA,-382.09,3472.72
2022-08-19,KRE,-112.1,3360.62
2022-08-19,QQQ,-381.41,2979.21
2022-08-19,XLK,-226.29,2752.92
2022-08-19,SLV,10.66,2763.58
2022-08-26,EFA,47.85,2811.43
2022-08-29,XLY,111.63,2923.06
2022-08-29,XLRE,43.02,2966.08
2022-08-29,XLP,38.55,3004.63
2022-08-30,XLI,100.14,3104.77
2022-08-30,XLB,26.11,3130.88
2022-08-30,XLC,44.53,3175.41
2022-08-31,IWM,54.45,3229.86
2022-09-07,HYG,39.66,3269.52
2022-09-12,VNQ,70.25,3339.77
2022-09-13,XLE,7.77,3347.54
2022-09-13,FXI,7.51,3355.05
2022-09-15,EWZ,13.51,3368.56
2022-09-16,GLD,-289.74,3078.82
2022-09-16,EEM,-150.55,2928.27
2022-10-07,XLF,-60.73,2867.54
2022-10-07,VNQ,19.75,2887.29
2022-10-07,XLRE,18.97,2906.26
2022-10-21,XLK,-291.92,2614.34
2022-10-21,XLV,-47.28,2567.06
2022-10-21,XBI,42.09,2609.15
2022-10-21,LQD,-315.87,2293.28
2022-11-18,SLV,-6.83,2286.45
2022-11-18,EFA,-412.69,1873.76
2022-11-18,XLB,-167.38,1706.38
2022-11-18,IWM,33.59,1739.97
2022-12-13,EWZ,9.88,1749.85
2022-12-19,XLC,48.96,1798.81
2022-12-19,XLP,18.8,1817.61
2022-12-20,TLT,25.79,1843.4
2022-12-28,EEM,21.63,1865.03
2023-01-03,EFA,63.54,1928.57
2023-01-03,GDX,25.83,1954.4
2023-01-04,XLI,93.96,2048.36
2023-01-06,AGG,40.57,2088.93
2023-01-06,HYG,40.52,2129.45
2023-01-06,IEF,41.22,2170.67
2023-01-06,LQD,101.08,2271.75
2023-01-06,XLB,32.88,2304.63
2023-01-09,XLK,94.34,2398.97
2023-01-09,XLRE,39.59,2438.56
2023-01-09,XLU,34.53,2473.09
2023-01-09,IWM,110.45,2583.54
2023-01-09,SLV,15.41,2598.95
2023-01-09,XBI,101.79,2700.74
2023-01-09,XLF,18.15,2718.89
2023-01-10,SMH,116.78,2835.67
2023-01-13,XLV,111.37,2947.04
2023-01-20,GLD,-289.38,2657.66
2023-01-20,QQQ,145.29,2802.95
2023-02-03,FXI,6.97,2809.92
2023-02-03,GLD,76.58,2886.5
2023-02-10,XLE,25.09,2911.59
2023-02-17,KRE,-81.57,2830.02
2023-02-17,XLY,-143.38,2686.64
2023-02-17,VNQ,19.04,2705.68
2023-02-21,XLC,34.55,2740.23
2023-02-21,SMH,59.63,2799.86
2023-02-21,SPY,63.56,2863.42
2023-02-22,XLK,80.05,2943.47
2023-02-27,XLI,111.18,3054.65
2023-02-28,XLB,34.63,3089.28
2023-02-28,IWM,113.12,3202.4
2023-03-03,EFA,103.38,3305.78
2023-03-03,XLRE,41.03,3346.81
2023-03-03,XLF,19.18,3365.99
2023-03-08,XLV,44.13,3410.12
2023-03-10,IEF,37.96,3448.08
2023-03-10,QQQ,57.75,3505.83
2023-03-13,AGG,46.81,3552.64
2023-03-13,KRE,33.52,3586.16
2023-03-15,LQD,94.76,3680.92
2023-03-17,EEM,-117.98,3562.94
2023-03-17,EWZ,-35.61,3527.33
2023-03-17,HYG,-87.19,3440.14
2023-03-17,SLV,-10.03,3430.11
2023-03-17,XBI,-275.66,3154.45
2023-03-17,GDX,42.42,3196.87
2023-03-17,DIA,-266.71,2930.16
2023-03-23,IWM,52.98,2983.14
2023-03-28,GDX,28.16,3011.3
2023-03-30,XLK,52.05,3063.35
2023-03-31,SMH,74.5,3137.85
2023-04-04,SLV,13.4,3151.25
2023-04-05,TLT,30.68,3181.93
2023-04-10,AGG,36.96,3218.89
2023-04-12,XLY,43.75,3262.64
2023-04-12,XLC,87.22,3349.86
2023-04-13,IEF,45.34,3395.2
2023-04-17,GLD,147.15,3542.35
2023-04-20,XLF,14.0,3556.35
2023-04-24,LQD,76.9,3633.25
2023-04-26,SPY,63.18,3696.43
2023-05-02,EFA,85.09,3781.52
2023-05-03,XLE,6.31,3787.83
2023-05-03,DIA,65.41,3853.24
2023-05-05,HYG,34.98,3888.22
2023-05-08,XLU,35.97,3924.19
2023-05-08,EEM,33.58,3957.77
2023-05-09,XLI,90.92,4048.69
2023-05-09,XLV,51.38,4100.07
2023-05-10,EWZ,11.57,4111.64
2023-05-15,FXI,14.18,4125.82
2023-05-18,XLP,65.89,4191.71
2023-05-18,XLB,31.28,4222.99
2023-05-19,XBI,-149.18,4073.81
2023-05-30,XLY,110.4,4184.21
2023-06-01,GLD,124.5,4308.71
2023-06-02,XLRE,36.42,4345.13
2023-06-06,IWM,67.16,4412.29
2023-06-07,VNQ,35.76,4448.05
2023-06-12,AGG,41.28,4489.33
2023-06-12,GDX,39.65,4528.98
2023-06-16,XLC,-293.29,4235.69
2023-06-16,XLK,-292.92,3942.77
2023-06-16,IEF,-28.14,3914.63
2023-06-16,SMH,-269.16,3645.47
2023-06-16,KRE,-71.14,3574.33
2023-06-26,EEM,30.2,3604.53
2023-06-26,SPY,62.59,3667.12
2023-06-26,XLK,41.2,3708.32
2023-06-27,XLF,13.3,3721.62
2023-06-28,HYG,32.26,3753.88
2023-06-30,EFA,62.68,3816.56
2023-07-05,XBI,112.95,3929.51
2023-07-05,XLB,37.19,3966.7
2023-07-06,SLV,11.0,3977.7
2023-07-10,XLE,21.41,3999.11
2023-07-10,XLY,78.97,4078.08
2023-07-12,LQD,51.13,4129.21
2023-07-17,VNQ,39.29,4168.5
2023-07-17,SMH,90.84,4259.34
2023-07-18,XLRE,30.72,4290.06
2023-07-21,XLI,-260.46,4029.6
2023-07-21,EWZ,-61.28,3968.32
2023-07-21,QQQ,-382.54,3585.78
2023-07-21,FXI,-9.81,3575.97
2023-07-31,XLV,111.5,3687.47
2023-08-03,XLU,28.05,3715.52
2023-08-04,SPY,65.71,3781.23
2023-08-11,XLC,69.34,3850.57
2023-08-14,XLF,4.81,3855.38
2023-08-15,DIA,207.72,4063.1
2023-08-15,IWM,64.2,4127.3
2023-08-17,KRE,25.08,4152.38
2023-08-18,TLT,-117.04,4035.34
2023-08-18,GDX,-124.13,3911.21
2023-08-18,GLD,-298.28,3612.93
2023-08-29,HYG,36.8,3649.73
2023-08-31,LQD,83.49,3733.22
2023-08-31,XLY,109.51,3842.73
2023-09-01,XLB,37.32,3880.05
2023-09-01,XLI,90.16,3970.21
2023-09-05,XLK,65.55,4035.76
2023-09-05,XLV,45.12,4080.88
2023-09-05,GDX,16.36,4097.24
2023-09-11,QQQ,71.34,4168.58
2023-09-13,EWZ,14.74,4183.32
2023-09-14,EFA,109.74,4293.06
2023-09-14,VNQ,58.94,4352.0
2023-09-14,XLRE,50.17,4402.17
2023-09-14,FXI,14.76,4416.93
2023-09-15,AGG,-66.92,4350.01
2023-09-15,EEM,-11.45,4338.56
2023-09-15,XLE,18.45,4357.01
2023-09-15,XLP,-113.7,4243.31
2023-09-21,TLT,29.16,4272.47
2023-09-21,VNQ,22.5,4294.97
2023-10-03,EWZ,10.39,4305.36
2023-10-06,XLC,99.6,4404.96
2023-10-12,XBI,46.82,4451.78
2023-10-13,GLD,111.84,4563.62
2023-10-13,XLY,48.11,4611.73
2023-10-17,XLE,25.89,4637.62
2023-10-17,IEF,15.68,4653.3
2023-10-18,HYG,18.22,4671.52
2023-10-19,IWM,65.77,4737.29
2023-10-20,SLV,-35.82,4701.47
2023-10-20,SMH,-342.49,4358.98
2023-10-20,DIA,-269.06,4089.92
2023-10-20,XLU,-165.78,3924.14
2023-10-20,XLF,-87.95,3836.19
2023-10-27,XLI,54.6,3890.79
2023-11-16,XLE,7.25,3898.04
2023-12-01,FXI,6.29,3904.33
2023-12-01,GDX,22.35,3926.68
2023-12-04,GLD,132.71,4059.39
2023-12-04,XBI,74.51,4133.9
2023-12-11,IWM,72.24,4206.14
2023-12-12,SMH,68.01,4274.15
2023-12-14,KRE,32.26,4306.41
2023-12-15,XLRE,-161.6,4144.81
2023-12-15,XLU,22.19,4167.0
2024-01-02,EEM,37.53,4204.53
2024-01-02,XLC,63.82,4268.35
2024-01-02,XLK,99.91,4368.26
2024-01-02,XLU,17.31,4385.57
2024-01-03,EFA,81.24,4466.81
2024-01-03,XLB,32.93,4499.74
2024-01-04,XLY,110.76,4610.5
2024-01-04,EWZ,9.44,4619.94
2024-01-04,XLRE,14.25,4634.19
2024-01-08,XLI,95.73,4729.92
2024-01-09,GLD,115.55,4845.47
2024-01-10,IEF,40.93,4886.4
2024-01-16,LQD,80.51,4966.91
2024-01-16,TLT,76.75,5043.66
2024-01-16,VNQ,34.66,5078.32
2024-01-16,XLE,12.97,5091.29
2024-01-17,AGG,51.99,5143.28
2024-01-17,HYG,35.34,5178.62
2024-01-17,XLP,41.51,5220.13
2024-01-18,QQQ,79.5,5299.63
2024-01-19,DIA,-268.9,5030.73
2024-01-19,SLV,-73.44,4957.29
2024-01-19,XLF,-56.17,4901.12
2024-01-19,XLV,-279.56,4621.56
2024-02-01,TLT,28.99,4650.55
2024-02-08,GDX,14.8,4665.35
2024-02-12,IWM,75.86,4741.21
2024-02-21,SMH,58.93,4800.14
2024-02-26,GLD,114.01,4914.15
2024-02-26,XLK,111.46,5025.61
2024-02-27,HYG,30.32,5055.93
2024-02-28,XLRE,22.66,5078.59
2024-02-29,AGG,30.89,5109.48
2024-02-29,VNQ,25.2,5134.68
2024-03-01,IEF,37.19,5171.87
2024-03-04,EEM,27.71,5199.58
2024-03-05,LQD,97.01,5296.59
2024-03-05,XLY,98.73,5395.32
2024-03-05,DIA,112.69,5508.01
2024-03-05,EWZ,10.37,5518.38
2024-03-11,XBI,151.13,5669.51
2024-03-15,SPY,-382.13,5287.38
2024-03-15,EFA,-31.98,5255.4
2024-03-15,KRE,-143.12,5112.28
2024-03-15,XLC,-1.64,5110.64
2024-03-15,XLF,-65.6,5045.04
2024-03-15,XLI,-214.39,4830.65
2024-03-15,XLV,52.54,4883.19
2024-03-15,XLB,-144.51,4738.68
2024-03-15,XLP,7.58,4746.26
2024-03-25,XLF,6.31,4752.57
2024-03-26,VNQ,21.94,4774.51
2024-03-27,GLD,62.47,4836.98
2024-04-01,SMH,83.66,4920.64
2024-04-02,FXI,15.29,4935.93
2024-04-03,EFA,37.07,4973.0
2024-04-04,EEM,17.52,4990.52
2024-04-04,SPY,62.92,5053.44
2024-04-04,XLRE,17.88,5071.32
2024-04-08,HYG,12.66,5083.98
2024-04-08,XLK,104.31,5188.29
2024-04-08,XLY,82.79,5271.08
2024-04-10,XLU,37.85,5308.93
2024-04-10,XLB,30.15,5339.08
2024-04-10,XLC,86.06,5425.14
2024-04-12,XLI,52.28,5477.42
2024-04-19,XLE,-59.78,5417.64
2024-04-19,SLV,-60.54,5357.1
2024-04-19,DIA,-279.35,5077.75
2024-04-19,GDX,-120.5,4957.25
2024-04-19,XLP,-8.03,4949.22
2024-04-19,XLV,-353.15,4596.07
2024-04-30,XLE,8.63,4604.7
2024-05-06,KRE,48.47,4653.17
2024-05-07,QQQ,69.57,4722.74
2024-05-15,AGG,36.09,4758.83
2024-05-15,LQD,39.67,4798.5
2024-05-15,SLV,15.38,4813.88
2024-05-15,XLC,54.63,4868.51
2024-05-17,IEF,-37.68,4830.83
