date,symbol,pnl_usd,cumulative_usd
2020-12-08,SLV,15.38,1627.15
2020-12-08,GLD,66.48,1693.63
2020-12-08,XBI,79.57,1773.2
2020-12-17,XLY,46.6,1819.8
2020-12-22,QQQ,73.41,1893.21
2020-12-28,DIA,86.42,1979.63
2020-12-28,KRE,42.04,2021.67
2020-12-28,XLB,18.78,2040.45
2021-01-04,SMH,84.31,2124.76
2021-01-05,FXI,13.74,2138.5
2021-01-12,XLI,63.06,2201.56
2021-01-12,XLE,16.31,2217.87
2021-01-20,XLU,20.82,2238.69
2021-01-20,XLC,47.38,2286.07
2021-01-25,XLRE,28.92,2314.99
2021-01-25,XLK,52.09,2367.08
2021-02-01,GDX,35.63,2402.71
2021-02-02,IEF,14.7,2417.41
2021-02-12,EWZ,12.92,2430.33
2021-02-16,EFA,53.65,2483.98
2021-02-16,KRE,32.67,2516.65
2021-03-08,LQD,57.77,2574.42
2021-03-10,XLE,13.48,2587.9
2021-03-12,IWM,83.57,2671.47
2021-03-26,XLV,60.16,2731.63
2021-03-31,QQQ,81.35,2812.98
2021-03-31,XLK,54.64,2867.62
2021-04-01,SMH,82.67,2950.29
2021-04-09,EWZ,8.67,2958.96
2021-04-12,GDX,16.2,2975.16
2021-04-14,EEM,30.88,3006.04
2021-04-16,XBI,-336.52,2669.52
2021-04-16,XLY,-3.17,2666.35
2021-04-16,XLP,-165.42,2500.93
2021-04-16,XLU,-160.43,2340.5
2021-04-29,KRE,29.19,2369.69
2021-04-29,XLE,12.2,2381.89
2021-05-05,EWZ,11.17,2393.06
2021-05-05,XLU,13.41,2406.47
2021-05-10,TLT,27.54,2434.01
2021-05-10,FXI,9.23,2443.24
2021-05-12,XLP,24.01,2467.25
2021-05-21,GLD,-307.73,2159.52
2021-05-21,EFA,44.42,2203.94
2021-05-24,XLRE,19.05,2222.99
2021-06-01,IWM,97.2,2320.19
2021-06-02,EWZ,13.93,2334.12
2021-06-03,AGG,14.92,2349.04
2021-06-03,XLF,11.11,2360.15
2021-06-03,GLD,46.97,2407.12
2021-06-04,QQQ,89.95,2497.07
2021-06-07,SMH,83.9,2580.97
2021-06-07,XLK,58.21,2639.18
2021-06-14,GDX,27.1,2666.28
2021-06-16,XLY,63.27,2729.55
2021-07-01,XBI,71.88,2801.43
2021-07-06,FXI,10.81,2812.24
2021-07-16,XLB,-109.26,2702.98
2021-07-16,XLE,-70.8,2632.18
2021-07-23,GDX,19.0,2651.18
2021-07-29,EFA,51.72,2702.9
2021-07-29,XLF,13.57,2716.47
2021-07-30,SMH,67.58,2784.05
2021-08-05,IWM,73.36,2857.41
2021-08-06,TLT,22.45,2879.86
2021-08-16,XLE,12.93,2892.79
2021-08-17,XLY,57.94,2950.73
2021-08-18,KRE,25.58,2976.31
2021-08-19,XLB,22.72,2999.03
2021-08-20,SLV,-41.99,2957.04
2021-08-20,XLU,-60.13,2896.91
2021-08-20,EEM,-153.4,2743.51
2021-08-20,EWZ,-68.63,2674.88
2021-08-27,XLRE,17.1,2691.98
2021-09-07,EFA,50.22,2742.2
2021-09-13,XLV,64.07,2806.27
2021-09-13,GLD,59.84,2866.11
2021-09-15,SMH,75.82,2941.93
2021-09-20,FXI,9.12,2951.05
2021-09-23,XLE,14.67,2965.72
2021-09-28,XBI,51.48,3017.2
2021-09-29,SLV,5.44,3022.64
2021-10-08,KRE,30.99,3053.63
2021-10-11,AGG,16.86,3070.49
2021-10-12,IWM,92.46,3162.95
2021-10-14,XLI,64.01,3226.96
2021-10-15,EWZ,-44.86,3182.1
2021-10-18,XLK,66.54,3248.64
2021-10-21,QQQ,79.96,3328.6
2021-10-26,XLV,62.79,3391.39
2021-10-28,GDX,19.15,3410.54
2021-11-12,TLT,25.67,3436.21
2021-11-16,IEF,18.59,3454.8
2021-11-18,EWZ,8.93,3463.73
2021-11-26,XLU,15.18,3478.91
2021-12-14,GDX,16.14,3495.05
2021-12-17,XLE,-61.46,3433.59
2021-12-20,FXI,8.01,3441.6
2021-12-23,DIA,81.98,3523.58
2021-12-23,XLB,26.16,3549.74
2021-12-27,XLK,65.23,3614.97
2022-01-03,XLF,12.82,3627.79
2022-01-03,XLY,89.95,3717.74
2022-01-04,KRE,36.96,3754.7
2022-01-05,XBI,77.6,3832.3
2022-01-07,IWM,56.81,3889.11
2022-01-11,XLE,12.71,3901.82
2022-01-20,XLC,50.24,3952.06
2022-01-21,SMH,-350.34,3601.72
2022-02-04,AGG,22.41,3624.13
2022-02-18,QQQ,-350.18,3273.95
2022-02-18,SPY,-356.42,2917.53
2022-02-18,XLRE,-154.43,2763.1
2022-03-02,XLE,12.53,2775.63
2022-03-03,FXI,8.65,2784.28
2022-03-07,SMH,55.19,2839.47
2022-03-07,XLK,45.92,2885.39
2022-03-10,TLT,27.09,2912.48
2022-04-11,AGG,15.24,2927.72
2022-04-11,LQD,43.72,2971.44
2022-04-20,EEM,16.91,2988.35
2022-04-22,XLF,13.59,3001.94
2022-04-29,SLV,8.8,3010.74
2022-05-02,TLT,23.03,3033.77
2022-05-06,XLE,15.97,3049.74
2022-05-10,XLP,20.09,3069.83
2022-05-20,EWZ,-70.33,2999.5
2022-05-24,XLC,55.83,3055.33
2022-06-08,XLRE,22.77,3078.1
2022-06-09,QQQ,72.67,3150.77
2022-07-05,XLB,18.07,3168.84
2022-07-25,XLE,14.16,3183.0
2022-08-05,VNQ,-156.44,3026.56
2022-08-05,XLU,-166.12,2860.44
2022-08-11,TLT,31.88,2892.32
2022-08-12,XLU,16.26,2908.58
2022-08-17,GDX,16.8,2925.38
2022-08-19,XLC,68.86,2994.24
2022-08-19,DIA,-382.09,2612.15
2022-08-19,QQQ,-381.41,2230.74
2022-08-19,XLK,-226.29,2004.45
2022-08-19,SLV,10.66,2015.11
2022-08-26,EFA,47.85,2062.96
2022-08-30,XLB,26.11,2089.07
2022-08-30,XLC,44.53,2133.6
2022-08-31,IWM,54.45,2188.05
2022-09-01,KRE,22.4,2210.45
2022-09-13,FXI,7.51,2217.96
2022-09-15,EWZ,13.51,2231.47
2022-09-15,GLD,58.24,2289.71
2022-09-16,XBI,-226.86,2062.85
2022-09-20,EEM,14.83,2077.68
2022-10-06,XLE,12.81,2090.49
2022-10-07,VNQ,19.75,2110.24
2022-10-07,XLRE,18.97,2129.21
2022-11-04,XBI,51.39,2180.6
2022-11-18,SLV,-6.83,2173.77
2022-11-18,EFA,-412.69,1761.08
2022-11-18,XLF,-82.05,1679.03
2022-11-18,XLB,-167.38,1511.65
2022-11-18,IWM,33.59,1545.24
2022-12-13,EWZ,9.88,1555.12
2022-12-19,XLC,48.96,1604.08
2022-12-19,XLP,18.8,1622.88
2022-12-20,TLT,25.79,1648.67
2022-12-21,XLE,11.03,1659.7
2022-12-27,SLV,10.1,1669.8
2022-12-28,EEM,21.63,1691.43
2023-01-04,EFA,31.25,1722.68
2023-01-04,XLI,52.58,1775.26
2023-02-02,XLK,58.11,1833.37
2023-02-03,GLD,66.74,1900.11
2023-02-03,FXI,6.97,1907.08
2023-02-03,AGG,15.6,1922.68
2023-02-17,KRE,-81.57,1841.11
2023-02-17,XLY,-143.38,1697.73
2023-02-17,VNQ,19.04,1716.77
2023-02-21,XLC,34.55,1751.32
2023-02-21,SMH,59.63,1810.95
2023-02-21,EFA,24.68,1835.63
2023-02-21,SPY,63.56,1899.19
2023-02-21,XLRE,15.22,1914.41
2023-02-24,EWZ,8.74,1923.15
2023-03-06,IWM,53.81,1976.96
2023-03-08,XLV,44.13,2021.09
2023-03-10,QQQ,57.75,2078.84
2023-03-13,KRE,33.52,2112.36
2023-03-15,GDX,29.61,2141.97
2023-03-17,SLV,-10.03,2131.94
2023-03-17,XBI,-361.84,1770.1
2023-03-23,XLF,7.07,1777.17
2023-03-28,GDX,28.16,1805.33
2023-03-30,XLK,52.05,1857.38
2023-03-31,SMH,74.5,1931.88
2023-03-31,EFA,46.32,1978.2
2023-03-31,XLC,49.95,2028.15
2023-04-04,SLV,13.4,2041.55
2023-04-12,XLY,43.75,2085.3
2023-04-17,XLI,59.75,2145.05
2023-04-25,IWM,61.35,2206.4
2023-04-26,SPY,63.18,2269.58
2023-04-27,TLT,19.76,2289.34
2023-05-01,LQD,56.15,2345.49
2023-05-03,XLE,6.31,2351.8
2023-05-09,XLV,51.38,2403.18
2023-05-10,EWZ,11.57,2414.75
2023-05-15,FXI,16.79,2431.54
2023-05-15,EEM,10.02,2441.56
2023-05-15,SMH,83.87,2525.43
2023-05-16,XLP,22.58,2548.01
2023-05-16,XLU,14.07,2562.08
2023-05-16,VNQ,24.7,2586.78
2023-05-16,XLRE,13.52,2600.3
2023-05-17,AGG,16.09,2616.39
2023-05-18,XLB,31.28,2647.67
2023-05-18,IEF,21.03,2668.7
2023-05-19,XBI,-149.18,2519.52
2023-05-23,DIA,62.85,2582.37
2023-06-13,XLI,61.8,2644.17
2023-06-13,XLB,20.82,2664.99
2023-06-15,EFA,31.55,2696.54
2023-06-16,XLY,-413.6,2282.94
2023-06-16,GDX,-107.37,2175.57
2023-06-16,KRE,-71.14,2104.43
2023-06-23,IWM,67.48,2171.91
2023-06-26,SPY,62.59,2234.5
2023-07-03,XLP,22.1,2256.6
2023-07-07,GLD,71.91,2328.51
2023-07-07,XLV,43.84,2372.35
2023-07-12,SLV,22.33,2394.68
2023-07-12,GDX,28.9,2423.58
2023-07-12,EEM,27.3,2450.88
2023-07-17,SMH,90.84,2541.72
2023-07-18,XBI,55.87,2597.59
2023-07-21,EWZ,-82.99,2514.6
2023-07-21,FXI,-9.81,2504.79
2023-08-01,XLRE,11.16,2515.95
2023-08-03,VNQ,19.54,2535.49
2023-08-03,XLU,28.05,2563.54
2023-08-08,XLF,7.74,2571.28
2023-08-17,KRE,25.08,2596.36
2023-08-18,XLE,-82.91,2513.45
2023-08-31,XLK,60.45,2573.9
2023-08-31,XLY,65.35,2639.25
2023-09-05,QQQ,95.4,2734.65
2023-09-05,XLV,45.12,2779.77
2023-09-05,GDX,16.36,2796.13
2023-09-05,AGG,16.14,2812.27
2023-09-05,LQD,36.43,2848.7
2023-09-13,EWZ,14.74,2863.44
2023-09-15,XBI,-168.29,2695.15
2023-09-21,FXI,6.45,2701.6
2023-09-21,TLT,29.16,2730.76
2023-09-21,VNQ,35.26,2766.02
2023-09-21,XLU,9.21,2775.23
2023-09-26,GLD,42.05,2817.28
2023-10-09,XLK,58.06,2875.34
2023-10-10,QQQ,79.28,2954.62
2023-10-12,XBI,46.82,3001.44
2023-10-16,SPY,72.91,3074.35
2023-10-17,XLI,41.14,3115.49
2023-10-17,IEF,15.68,3131.17
2023-10-18,HYG,18.22,3149.39
2023-10-20,SLV,-35.82,3113.57
2023-10-20,SMH,-342.49,2771.08
2023-10-20,IWM,-386.27,2384.81
2023-10-20,XLB,-165.43,2219.38
2023-10-20,XLF,-89.74,2129.64
2023-10-20,EFA,-297.72,1831.92
2023-10-26,DIA,63.46,1895.38
2023-10-30,EWZ,9.65,1905.03
2023-11-16,XLE,7.25,1912.28
2023-12-01,FXI,6.29,1918.57
2023-12-12,SMH,68.01,1986.58
2023-12-13,IWM,69.83,2056.41
2023-12-14,KRE,32.26,2088.67
2023-12-15,XLRE,-161.6,1927.07
2023-12-15,XLU,22.19,1949.26
2023-12-15,VNQ,-162.31,1786.95
2023-12-15,XLY,-412.58,1374.37
2023-12-26,GDX,20.68,1395.05
2024-01-04,EWZ,5.8,1400.85
2024-01-04,XLRE,14.25,1415.1
2024-01-09,XLB,18.83,1433.93
2024-01-10,TLT,20.16,1454.09
2024-01-11,XLK,41.76,1495.85
2024-01-18,LQD,52.67,1548.52
2024-01-18,GLD,66.9,1615.42
2024-01-18,XBI,55.38,1670.8
2024-01-18,QQQ,79.5,1750.3
2024-01-19,SLV,-73.44,1676.86
2024-01-19,XLI,-265.26,1411.6
2024-01-22,XLP,19.12,1430.72
2024-01-23,XLF,10.41,1441.13
2024-01-24,XLY,37.38,1478.51
2024-01-25,XLV,44.78,1523.29
2024-02-08,XLE,15.56,1538.85
2024-02-08,GDX,14.8,1553.65
2024-02-12,XBI,84.85,1638.5
2024-02-12,IWM,75.86,1714.36
2024-02-13,GLD,52.56,1766.92
2024-02-13,EFA,44.26,1811.18
2024-02-21,XLRE,20.9,1832.08
2024-02-29,VNQ,31.22,1863.3
2024-03-05,DIA,78.78,1942.08
2024-03-05,EWZ,10.37,1952.45
2024-03-15,SPY,-382.13,1570.32
2024-03-15,KRE,-143.12,1427.2
2024-03-18,XLV,51.86,1479.06
2024-03-26,VNQ,21.94,1501.0
2024-03-27,XLU,15.83,1516.83
2024-03-27,GLD,62.47,1579.3
2024-04-01,SMH,96.97,1676.27
2024-04-01,GDX,24.78,1701.05
2024-04-10,AGG,12.01,1713.06
2024-04-12,EEM,19.12,1732.18
2024-04-12,FXI,11.42,1743.6
2024-04-15,LQD,50.92,1794.52
2024-04-24,TLT,20.83,1815.35
2024-04-25,IEF,22.29,1837.64
2024-04-29,XLY,63.26,1900.9
2024-05-01,XLE,14.44,1915.34
2024-05-03,HYG,26.1,1941.44
2024-05-06,EWZ,11.72,1953.16
2024-05-06,IWM,84.24,2037.4
2024-05-06,XLK,63.64,2101.04
2024-05-07,QQQ,69.57,2170.61
2024-05-07,XLB,16.47,2187.08
2024-05-09,SPY,86.58,2273.66
2024-05-13,XBI,88.88,2362.54
2024-05-14,KRE,28.18,2390.72
2024-05-15,XLC,54.63,2445.35
2024-05-17,SLV,-81.78,2363.57
2024-05-17,GLD,73.74,2437.31
2024-05-23,EWZ,4.63,2441.94
2024-05-24,SMH,67.83,2509.77
2024-05-28,VNQ,20.41,2530.18
2024-06-05,QQQ,90.73,2620.91
2024-06-05,XBI,63.55,2684.46
2024-06-18,XLI,53.27,2737.73
2024-06-21,SLV,-72.03,2665.7
2024-07-01,XLP,20.9,2686.6
2024-07-01,TLT,31.03,2717.63
2024-07-01,LQD,29.11,2746.74
2024-07-01,AGG,15.85,2762.59
2024-07-03,GDX,24.32,2786.91
2024-07-03,XLE,10.83,2797.74
2024-07-03,FXI,10.3,2808.04
2024-07-10,XLK,70.8,2878.84
2024-07-11,XLU,15.48,2894.32
2024-07-11,KRE,29.39,2923.71
2024-07-19,XLRE,-112.05,2811.66
2024-07-19,DIA,-379.8,2431.86
2024-07-19,XLV,5.62,2437.48
2024-07-23,EWZ,5.84,2443.32
2024-07-24,XLY,42.09,2485.41
2024-08-05,XLB,33.39,2518.8
2024-08-05,XBI,64.3,2583.1
2024-08-12,SLV,15.54,2598.64
2024-08-16,IEF,28.15,2626.79
2024-08-19,QQQ,97.94,2724.73
2024-09-19,SMH,115.0,2839.73
2024-09-19,KRE,22.53,2862.26
2024-09-20,VNQ,-159.39,2702.87
2024-09-20,XLRE,-132.18,2570.69
2024-09-24,GDX,28.65,2599.34
2024-09-30,XLF,8.76,2608.1
2024-10-01,HYG,5.62,2613.72
2024-10-02,XLP,17.17,2630.89
2024-10-03,XBI,65.88,2696.77
2024-10-03,EFA,36.16,2732.93
2024-10-03,LQD,28.15,2761.08
2024-10-16,XLRE,24.92,2786.0
2024-10-17,AGG,14.49,2800.49
2024-10-18,XLK,55.22,2855.71
2024-10-18,IWM,112.54,2968.25
2024-10-18,XLB,-145.9,2822.35
2024-10-18,SLV,14.95,2837.3
2024-10-29,SMH,95.79,2933.09
2024-10-29,QQQ,92.81,3025.9
2024-11-06,XLE,20.08,3045.98
2024-11-12,XLB,17.67,3063.65
2024-11-15,FXI,-87.76,2975.89
2024-11-15,EEM,-148.47,2827.42
2024-11-15,XLY,-172.67,2654.75
2024-11-15,IEF,-139.23,2515.52
2024-11-15,TLT,-158.67,2356.85
2024-11-21,XLU,26.24,2383.09
2024-11-22,VNQ,22.69,2405.78
2024-11-27,SLV,9.44,2415.22
2024-12-02,GDX,18.62,2433.84
2024-12-04,EEM,12.76,2446.6
2024-12-05,EFA,46.96,2493.56
2024-12-09,FXI,25.27,2518.83
2024-12-10,XLV,52.84,2571.67
2024-12-13,XBI,58.31,2629.98
2024-12-16,IWM,64.29,2694.27
2024-12-16,SMH,82.36,2776.63
2024-12-20,XLE,-83.88,2692.75
2025-01-02,GLD,73.79,2766.54
2025-01-10,EEM,21.64,2788.18
2025-01-15,HYG,16.26,2804.44
2025-01-15,KRE,25.6,2830.04
2025-01-17,XLP,-155.33,2674.71
2025-02-03,GDX,18.65,2693.36
2025-02-10,XLU,19.02,2712.38
2025-02-12,LQD,33.93,2746.31
2025-02-12,TLT,18.21,2764.52
2025-02-12,FXI,11.77,2776.29
2025-02-13,EFA,39.61,2815.9
2025-02-18,XLK,78.2,2894.1
2025-02-18,QQQ,79.52,2973.62
2025-02-18,XLV,51.87,3025.49
2025-02-19,SPY,69.03,3094.52
2025-02-26,XLE,8.49,3103.01
2025-02-28,XLF,13.65,3116.66
2025-03-05,SLV,9.38,3126.04
2025-03-10,VNQ,20.16,3146.2
2025-03-10,XLB,18.21,3164.41
2025-03-21,XLY,-385.32,2779.09
2025-03-21,XLI,-169.0,2610.09
2025-03-21,AGG,-37.71,2572.38
2025-03-21,IEF,-72.42,2499.96
2025-03-21,SMH,-331.2,2168.76
2025-04-04,EWZ,10.11,2178.87
2025-04-04,XLF,11.89,2190.76
2025-05-16,KRE,-88.13,2102.63
2025-05-23,XLI,47.7,2150.33
2025-05-28,XLE,7.02,2157.35
2025-06-04,SMH,73.84,2231.19
2025-06-04,XLK,52.07,2283.26
2025-06-04,XLV,48.31,2331.57
2025-06-06,XLC,43.27,2374.84
2025-06-10,XLY,52.43,2427.27
2025-06-10,FXI,10.02,2437.29
2025-06-10,QQQ,83.69,2520.98
2025-06-17,XLP,23.62,2544.6
2025-06-20,SLV,-83.96,2460.64
2025-07-02,SMH,84.15,2544.79
2025-07-07,XLRE,18.6,2563.39
2025-07-07,IEF,19.65,2583.04
2025-07-07,TLT,17.25,2600.29
2025-07-07,LQD,38.85,2639.14
2025-07-07,AGG,15.34,2654.48
2025-07-10,XLY,67.01,2721.49
2025-07-15,XLK,61.03,2782.52
2025-07-15,XLV,54.09,2836.61
2025-07-18,KRE,-88.66,2747.95
2025-07-29,IWM,58.07,2806.02
2025-07-29,XLB,18.46,2824.48
2025-08-01,SPY,63.52,2888.0
2025-08-04,GDX,41.1,2929.1
2025-08-06,XBI,50.58,2979.68
2025-08-07,SLV,13.21,2992.89
2025-08-11,XLF,8.48,3001.37
2025-08-11,XLE,8.47,3009.84
2025-08-12,EWZ,15.64,3025.48
2025-08-12,QQQ,91.45,3116.93
2025-08-26,KRE,30.62,3147.55
2025-08-28,XLU,18.3,3165.85
2025-08-28,SLV,9.13,3174.98
2025-09-02,XLRE,17.25,3192.23
2025-09-03,XLI,59.85,3252.08
2025-09-09,XLB,17.39,3269.47
2025-09-10,SMH,94.33,3363.8
2025-09-10,XLK,59.04,3422.84
2025-09-11,FXI,13.69,3436.53
2025-09-15,VNQ,21.41,3457.94
2025-09-18,EFA,59.2,3517.14
2025-09-19,XLC,-407.76,3109.38
2025-09-22,GDX,35.68,3145.06
2025-09-24,XLE,12.08,3157.14
2025-09-29,XLF,11.3,3168.44
2025-10-17,XBI,-406.92,2761.52
2025-10-20,EWZ,8.95,2770.47
2025-10-27,SMH,82.72,2853.19
2025-10-28,XLP,18.42,2871.61
2025-11-07,XLV,-19.95,2851.66
2025-11-10,GDX,37.12,2888.78
2025-11-10,SLV,18.22,2907.0
2025-11-12,KRE,28.5,2935.5
2025-11-12,XLB,25.46,2960.96
2025-11-24,XBI,77.39,3038.35
2025-11-25,XLC,62.19,3100.54
2025-11-28,GLD,84.48,3185.02
2025-11-28,XLF,12.73,3197.75
2025-11-28,IWM,72.02,3269.77
2025-11-28,SLV,13.12,3282.89
2025-12-01,LQD,23.9,3306.79
2025-12-02,SPY,73.58,3380.37
2025-12-02,QQQ,77.39,3457.76
2025-12-03,XLI,58.88,3516.64
2025-12-05,XLK,77.04,3593.68
2025-12-10,XLY,70.62,3664.3
2025-12-10,KRE,33.98,3698.28
2025-12-11,GDX,35.71,3733.99
2025-12-15,XLB,16.39,3750.38
2025-12-16,XLE,14.95,3765.33
2025-12-19,AGG,18.2,3783.53
2025-12-22,VNQ,18.83,3802.36
2025-12-22,XLP,22.87,3825.23
2026-01-02,SMH,95.07,3920.3
2026-01-12,EWZ,14.43,3934.73
2026-01-12,IWM,75.5,4010.23
2026-01-14,XLU,17.85,4028.08
2026-01-16,XLC,44.27,4072.35
2026-01-22,XBI,89.2,4161.55
2026-01-26,SPY,71.16,4232.71
2026-01-27,QQQ,81.31,4314.02
2026-01-27,XLK,76.82,4390.84
2026-02-20,EWZ,11.17,4402.01
2026-02-26,GDX,41.63,4443.64
2026-03-02,GLD,101.72,4545.36
2026-03-06,XLRE,17.0,4562.36
2026-03-20,KRE,-140.97,4421.39
2026-03-20,SMH,-259.87,4161.52
2026-05-04,AGG,11.82,4173.34
2026-05-05,XLE,13.13,4186.47
2026-05-06,SMH,113.07,4299.54
2026-05-08,GDX,39.08,4338.62
2026-05-11,SLV,19.47,4358.09
2026-05-11,EEM,28.28,4386.37
2026-05-13,KRE,39.59,4425.96
2026-05-15,XLI,108.53,4534.49
2026-05-19,LQD,34.31,4568.8
2026-05-22,FXI,9.09,4577.89
2026-05-26,XLK,87.16,4665.05
2026-05-27,XLY,77.63,4742.68
2026-06-05,SPY,92.2,4834.88
2026-06-15,GDX,35.65,4870.53
2026-06-16,XLI,67.31,4937.84
2026-06-17,XBI,86.03,5023.87
2026-06-18,XLV,93.35,5117.22
2026-06-18,EWZ,-70.52,5046.7
2026-06-18,QQQ,80.85,5127.55
2026-06-22,XLP,25.48,5153.03
2026-06-22,IWM,83.12,5236.15
2026-07-01,TLT,20.39,5256.54
2026-07-15,SPY,77.52,5334.06
2026-07-17,GLD,-339.66,4994.4
2026-07-17,DIA,121.09,5115.49
2026-07-23,IEF,11.27,5126.76
2026-07-23,XLY,62.48,5189.24
